Subject,Occasion,FileName,FrameIndex,StartSample,EndSampleExclusive,FrameLengthSamples,IsFinalPartialFrame,FrameStatus,Alpha_Ratio_dB,CPPS_dB,H1_H2_dB,SFR_percent,SPR_dB,Spectral_Centroid_Hz,Y_Q_value,H1_H2_valid,SFR_valid,Y_Q_valid,Y_Q_status,Comment
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,2,4096,6144,2048,False,analyzed_full_frame,13.0129873,10.817103,15.068989,12.069768713,-27.7177272712,1764.71192238,,True,True,False,no_valid_Q,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,3,6144,8192,2048,False,analyzed_full_frame,-0.05646233591,11.67686,0.619003,8.89690673238,-23.7023168456,1509.73412667,,True,True,False,no_valid_Q,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,4,8192,10240,2048,False,analyzed_full_frame,3.697562408,12.476164,6.457088,24.2361601869,-13.6146609469,2082.20375478,11.2876994686,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,5,10240,12288,2048,False,analyzed_full_frame,12.30226283,13.521447,19.308693,22.157204411,-19.4702334744,1847.37397213,17.8790693577,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,6,12288,14336,2048,False,analyzed_full_frame,3.057700367,13.462884,5.702111,20.5659478056,-21.0682130603,1830.08991235,4.68866359485,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,7,14336,16384,2048,False,analyzed_full_frame,0.9041661047,14.954374,2.360628,26.2212165055,-15.4644016641,1969.7764571,23.6205741313,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,8,16384,18432,2048,False,analyzed_full_frame,-1.620147674,13.517753,0.37379,35.3582259016,-7.95993647922,2293.03986241,32.0565050859,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,9,18432,20480,2048,False,analyzed_full_frame,1.537025847,13.338659,5.393902,28.4217526719,-17.4490017584,1967.15444168,18.4947842555,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,10,20480,22528,2048,False,analyzed_full_frame,5.486733233,13.423395,9.863416,30.0612697047,-16.6188301338,1931.93377897,16.6952508451,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,11,22528,24576,2048,False,analyzed_full_frame,3.609009136,13.520904,3.10667,25.152946721,-16.6547508354,1804.66991845,17.9328927404,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,12,24576,26624,2048,False,analyzed_full_frame,2.358671741,14.665964,4.351221,34.1597312625,-14.1837873778,2021.11389289,33.6685836879,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,13,26624,28672,2048,False,analyzed_full_frame,5.200791862,14.61712,6.674746,25.1048019908,-15.8696818291,1747.9400636,15.7841967364,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,14,28672,30720,2048,False,analyzed_full_frame,-0.002587817471,14.46802,5.968062,48.5868929703,-7.10112701783,2547.26720089,22.0309276622,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,15,30720,32768,2048,False,analyzed_full_frame,5.02347688,15.05667,10.166267,32.7655494401,-13.4357761921,2038.54728405,25.3362084169,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,16,32768,34816,2048,False,analyzed_full_frame,2.60431766,14.510888,4.246475,29.5304574132,-13.9950668072,1933.33502871,20.7371416488,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,17,34816,36864,2048,False,analyzed_full_frame,0.9305833617,14.541736,2.742688,27.5885455849,-13.4639385542,1900.03334528,25.9662094102,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,18,36864,38912,2048,False,analyzed_full_frame,8.481234801,14.006904,9.988313,26.4181319239,-17.8975343857,1821.70127136,25.8400312255,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,19,38912,40960,2048,False,analyzed_full_frame,1.060991723,13.796815,4.660595,23.905832634,-14.6879479607,1741.39504446,21.0937200361,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,20,40960,43008,2048,False,analyzed_full_frame,-5.876292017,16.182447,-6.703438,32.9453348077,-13.7828859068,2059.53742952,23.1934585462,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,21,43008,45056,2048,False,analyzed_full_frame,0.01828420367,13.65402,2.364517,30.4436416945,-12.6881637213,1991.50770981,27.3389775221,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,22,45056,47104,2048,False,analyzed_full_frame,-3.37746317,14.577055,-5.016063,34.2076956579,-9.17747391536,2117.69365041,16.4361586221,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,23,47104,49152,2048,False,analyzed_full_frame,3.084924036,14.71449,3.154646,15.7535436383,-17.5041015813,1469.9164249,11.9529456549,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,24,49152,51200,2048,False,analyzed_full_frame,1.68845657,14.680194,4.282615,29.5465021773,-9.3814161636,1981.40581071,32.3544882006,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,25,51200,53248,2048,False,analyzed_full_frame,1.094387626,14.705475,2.337175,24.8408498621,-9.82481238136,1834.06383684,68.3231296277,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,26,53248,55296,2048,False,analyzed_full_frame,0.8633702218,13.039208,1.064481,24.3375751962,-10.2491410674,1694.00520969,16.2224157086,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,27,55296,57344,2048,False,analyzed_full_frame,4.747125806,12.420663,5.284939,18.4542233615,-15.1070196396,1490.30852597,36.4115337391,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,28,57344,59392,2048,False,analyzed_full_frame,7.500868452,12.996581,10.642083,26.8207500891,-12.5260564651,1874.7859938,38.8389112789,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,29,59392,61440,2048,False,analyzed_full_frame,1.19082312,12.667062,8.976492,46.1753985381,-4.28214992212,2363.28712203,26.6398295745,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,30,61440,63488,2048,False,analyzed_full_frame,11.7334024,12.826148,16.068253,23.6584648929,-19.2018605441,1723.97919576,12.7112514729,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,31,63488,65536,2048,False,analyzed_full_frame,4.31544509,14.105552,5.308448,19.9891458576,-16.6276076797,1730.4385063,8.47423503963,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,32,65536,67584,2048,False,analyzed_full_frame,7.989918123,11.985903,9.6026,20.8622148833,-15.4913333155,1774.93405347,32.3669678483,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,33,67584,69632,2048,False,analyzed_full_frame,2.95691525,10.807978,14.314196,37.2926327448,-6.10673195679,2242.28460459,16.6133438194,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,34,69632,71680,2048,False,analyzed_full_frame,3.932665382,6.16231,7.188783,26.9049983478,-6.45242077845,2667.77623399,25.4161814177,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,35,71680,73728,2048,False,analyzed_full_frame,6.831209181,6.020495,6.442493,15.0437619845,-16.4379533124,1744.78191054,8.04348125536,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,36,73728,75776,2048,False,analyzed_full_frame,10.08652969,5.573503,8.049898,9.6776034895,-27.2020685671,1647.6195332,,True,True,False,no_valid_Q,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,37,75776,77824,2048,False,analyzed_full_frame,13.66576343,7.850705,-3.31093,18.0346404563,-16.5258089929,1806.40057471,11.0919388303,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,38,77824,79872,2048,False,analyzed_full_frame,12.77500513,8.144285,-0.557013,20.4260515778,-11.7687874644,1588.52208139,25.7166273954,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,39,79872,81920,2048,False,analyzed_full_frame,13.54436101,8.276794,4.306602,20.4712423378,-13.855326684,1628.45831315,24.3785149707,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,40,81920,83968,2048,False,analyzed_full_frame,5.630210054,10.352847,-4.012097,37.5031222167,-6.69966568543,2101.14679704,27.2164143077,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,41,83968,86016,2048,False,analyzed_full_frame,7.847621198,9.373646,1.246027,38.8172432374,-10.7739097632,2064.24944815,34.7610644606,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,42,86016,88064,2048,False,analyzed_full_frame,9.602803782,9.954243,0.270589,35.5958763867,-12.1908131769,1995.71084898,21.8209648564,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,43,88064,90112,2048,False,analyzed_full_frame,14.30942987,10.566082,5.045914,28.1184126769,-19.4813704575,1777.63788319,21.5351033194,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,44,90112,92160,2048,False,analyzed_full_frame,7.214464908,8.541744,-2.268847,32.2772996701,-7.4170471075,1898.89808713,33.258637032,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,45,92160,94208,2048,False,analyzed_full_frame,9.870495844,7.614774,-2.094363,31.1071458136,-13.4007588684,1930.32351768,23.1530460554,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,46,94208,96256,2048,False,analyzed_full_frame,8.800067951,7.985079,2.582758,35.3643456355,-9.06141396455,2041.11087157,22.5391255263,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,47,96256,98304,2048,False,analyzed_full_frame,8.115899547,9.879822,2.593937,36.7625222188,-12.4384271467,2072.58452466,17.7754427724,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,48,98304,100352,2048,False,analyzed_full_frame,8.742781859,10.310267,-1.77386,30.8717889992,-12.6098971248,1948.51304999,21.4105399596,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,49,100352,102400,2048,False,analyzed_full_frame,10.53737771,10.272986,11.777702,28.451031262,-15.7120839582,1964.58512575,18.3842322072,True,True,True,valid,
V04,Z1,V04before_20180730_tanto_tanto_02_mono.wav,50,102400,103537,1137,True,skipped_not_analyzed,,,,,,,,False,False,False,not_analyzed_short_final_frame,"Final partial frame has 1137 samples (<2048); recorded only, not analyzed."
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,0,0,2048,2048,False,analyzed_full_frame,-6.036116992,2.388231,-12.143519,33.0531629956,-11.5517123089,3446.74616596,,True,True,False,no_valid_Q,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,1,2048,4096,2048,False,analyzed_full_frame,-6.023271721,3.900808,21.556759,24.3390452161,-14.3133663632,3035.15419105,,True,True,False,no_valid_Q,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,2,4096,6144,2048,False,analyzed_full_frame,-3.37141418,3.692179,-3.067765,13.7296002833,-16.5166762165,2412.83687165,,True,True,False,no_valid_Q,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,3,6144,8192,2048,False,analyzed_full_frame,0.4132132965,5.561077,0.29268,13.9815214006,-19.3777053851,1937.68161897,8.39308215757,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,4,8192,10240,2048,False,analyzed_full_frame,-1.196436454,7.357533,-0.546218,5.75139134045,-26.042814103,1399.1061927,,True,True,False,no_valid_Q,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,5,10240,12288,2048,False,analyzed_full_frame,-3.004675434,9.713654,-3.139171,7.30529265337,-31.5845884489,1420.79887523,,True,True,False,no_valid_Q,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,6,12288,14336,2048,False,analyzed_full_frame,0.9305407057,12.004514,1.676272,21.2779754573,-16.7438451497,2002.69939916,7.73289558673,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,7,14336,16384,2048,False,analyzed_full_frame,-0.8870227793,11.387154,2.605284,14.1688902987,-19.4318509683,1639.74247694,6.09261263416,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,8,16384,18432,2048,False,analyzed_full_frame,-6.984313347,12.726058,-6.44713,20.9743555126,-13.8824347588,1898.62525929,8.52791664116,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,9,18432,20480,2048,False,analyzed_full_frame,-8.935084397,12.137831,-7.464932,21.3546373789,-14.6344002196,2022.34360635,10.2634945453,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,10,20480,22528,2048,False,analyzed_full_frame,-0.8766708709,13.434955,0.397583,14.3378587225,-21.8307971329,1637.13872063,,True,True,False,no_valid_Q,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,11,22528,24576,2048,False,analyzed_full_frame,-1.03001576,13.571565,-1.916997,22.6940344281,-13.5436754649,1954.23530528,8.38367241449,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,12,24576,26624,2048,False,analyzed_full_frame,2.076038131,11.759965,6.533617,29.1829711759,-9.2852590316,2093.31981176,19.5993271877,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,13,26624,28672,2048,False,analyzed_full_frame,-1.011471862,14.416381,1.049126,29.2409961212,-14.1657212774,2208.18201972,9.19761142978,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,14,28672,30720,2048,False,analyzed_full_frame,-3.875630004,11.953137,-2.358667,28.8213115417,-13.8731211315,2193.11642871,10.8105961838,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,15,30720,32768,2048,False,analyzed_full_frame,1.360929857,13.455978,1.942467,28.4258199128,-16.4452180787,2088.75523159,7.76501225772,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,16,32768,34816,2048,False,analyzed_full_frame,-1.907066649,11.820177,3.350975,29.1223546438,-8.16675954838,2175.17009544,26.4332790809,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,17,34816,36864,2048,False,analyzed_full_frame,2.164238119,13.193639,2.855409,28.6519353414,-16.5754841046,2009.41882884,14.7867082927,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,18,36864,38912,2048,False,analyzed_full_frame,-4.948201098,13.470402,-1.733569,24.1031615789,-15.9751956632,1975.40058542,12.4155098027,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,19,38912,40960,2048,False,analyzed_full_frame,0.5159480285,12.471597,8.005258,36.2401795004,-7.60625454812,2251.72064143,26.7643789537,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,20,40960,43008,2048,False,analyzed_full_frame,-0.9358278387,13.608583,3.525741,32.4928366038,-11.2938826878,2268.49967735,17.7143391508,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,21,43008,45056,2048,False,analyzed_full_frame,-6.904133872,12.777321,-2.852175,28.938965017,-13.0502309004,2169.17941259,25.4551029749,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,22,45056,47104,2048,False,analyzed_full_frame,5.243044244,12.617161,8.465459,25.3211275731,-18.770895658,1963.21362778,10.6871966493,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,23,47104,49152,2048,False,analyzed_full_frame,1.919232759,12.87915,5.779705,36.7497809944,-10.4844248681,2288.13270427,33.2990295718,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,24,49152,51200,2048,False,analyzed_full_frame,2.99459442,12.735932,3.662068,32.5641665236,-11.9327933591,2183.69650945,13.134227901,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,25,51200,53248,2048,False,analyzed_full_frame,8.735342982,11.934143,14.146206,21.2330735553,-17.4398235097,1834.26477065,9.62034099832,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,26,53248,55296,2048,False,analyzed_full_frame,5.933733453,13.489004,10.89523,26.5482970082,-15.1332846252,1975.1710673,15.6487958578,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,27,55296,57344,2048,False,analyzed_full_frame,-2.15555718,12.711895,-0.524756,24.8790432692,-13.5898146989,1991.05559733,12.2302069622,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,28,57344,59392,2048,False,analyzed_full_frame,1.830849193,11.899854,4.336454,19.1057389085,-20.4748318222,1732.23270309,8.24591580917,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,29,59392,61440,2048,False,analyzed_full_frame,1.082227068,13.78554,2.427594,26.4928279476,-16.6482087653,1956.26609681,16.3453167259,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,30,61440,63488,2048,False,analyzed_full_frame,0.8007317913,13.85713,4.518117,36.0639070077,-9.55441109642,2272.64426449,34.2205551416,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,31,63488,65536,2048,False,analyzed_full_frame,4.221141969,12.085293,5.787942,23.8287601869,-19.2016476618,1858.41418739,15.2418217659,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,32,65536,67584,2048,False,analyzed_full_frame,-0.8372132037,13.823679,0.626201,18.9852798238,-18.6975558697,1781.91322591,8.9438802039,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,33,67584,69632,2048,False,analyzed_full_frame,1.268913784,12.941034,5.992558,35.6745668072,-7.56632070722,2168.41929814,25.1923276032,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,34,69632,71680,2048,False,analyzed_full_frame,1.347035977,13.83007,4.998315,25.1168142994,-16.145602798,2006.61428647,8.87508947747,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,35,71680,73728,2048,False,analyzed_full_frame,-1.33927936,13.073921,1.253523,24.5212965059,-16.5406514002,2000.12380895,11.2243329775,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,36,73728,75776,2048,False,analyzed_full_frame,3.799948188,13.292379,4.598796,23.8031496125,-19.5488678448,1877.99178228,7.96453661106,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,37,75776,77824,2048,False,analyzed_full_frame,3.724358788,13.230807,9.275842,34.7093158533,-12.6558963467,2240.13332882,23.6449418448,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,38,77824,79872,2048,False,analyzed_full_frame,0.4490287533,12.722184,-0.164194,21.7822589217,-18.8520501535,1843.30775191,4.48256158871,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,39,79872,81920,2048,False,analyzed_full_frame,-1.097659855,12.429819,-0.718677,20.6089665253,-18.7993401411,1851.53561543,5.35122876703,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,40,81920,83968,2048,False,analyzed_full_frame,0.5234014387,11.670007,2.280317,27.8174654434,-14.6330555936,1972.44729928,16.340899273,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,41,83968,86016,2048,False,analyzed_full_frame,-9.334557228,13.51643,-7.246805,33.8399252966,-13.28120231,2370.96736968,15.0681072864,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,42,86016,88064,2048,False,analyzed_full_frame,-0.6433461022,11.431883,1.08899,19.3405504035,-17.4512407652,1834.50264737,5.19711718113,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,43,88064,90112,2048,False,analyzed_full_frame,6.723310734,12.339304,10.106533,23.3952036423,-20.932970621,1779.77451268,12.0550545174,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,44,90112,92160,2048,False,analyzed_full_frame,-8.599115466,12.345795,-9.034877,26.8179285711,-14.5279350481,2007.31364725,26.5458519793,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,45,92160,94208,2048,False,analyzed_full_frame,-2.272817035,11.710458,-2.243455,22.1059058422,-16.5686681096,1825.80234633,14.0338314729,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,46,94208,96256,2048,False,analyzed_full_frame,-3.275108448,11.584924,-0.623217,27.012664368,-9.67828549415,2092.89979739,14.4070126606,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,47,96256,98304,2048,False,analyzed_full_frame,-0.6219641828,11.640682,1.226721,24.2103401569,-14.3097345001,1803.80685724,25.247391382,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,48,98304,100352,2048,False,analyzed_full_frame,-13.08656527,13.278554,-12.592262,27.8836979686,-17.8835341343,2072.65715482,21.9294842309,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,49,100352,102400,2048,False,analyzed_full_frame,1.204260576,10.560647,3.234731,22.4413184461,-18.0680925813,1877.09463117,10.1812505401,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,50,102400,104448,2048,False,analyzed_full_frame,4.471767158,12.60725,5.815224,20.82998494,-21.6742776105,1643.97135988,19.4280390726,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,51,104448,106496,2048,False,analyzed_full_frame,-4.763274665,11.824692,-4.823776,24.4910835898,-12.201928574,1872.79748995,39.2208449215,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,52,106496,108544,2048,False,analyzed_full_frame,-3.865916527,12.072197,-1.079157,25.4799068639,-15.1762689685,1960.59024161,13.7356018778,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,53,108544,110592,2048,False,analyzed_full_frame,0.03143592115,12.187313,2.294212,18.4094826138,-15.4967786179,1689.63590294,8.8721008014,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,54,110592,112640,2048,False,analyzed_full_frame,-2.078891758,11.38728,-2.777004,22.4710161328,-16.7806538526,1841.99414471,14.48769569,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,55,112640,114688,2048,False,analyzed_full_frame,-6.467826256,12.92594,-4.013731,26.6161769223,-17.9711518273,2014.04625767,14.6904400726,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,56,114688,116736,2048,False,analyzed_full_frame,-4.728097918,11.188559,-2.673474,21.8843085432,-12.0648307304,1931.41998373,9.22833560033,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,57,116736,118784,2048,False,analyzed_full_frame,6.173701057,12.914232,11.32032,22.2957387073,-20.3193703643,1681.95289688,20.9800893113,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,58,118784,120832,2048,False,analyzed_full_frame,-11.2490165,12.036505,31.960232,29.1603523196,-14.1616398737,2072.11194522,34.563951111,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,59,120832,122880,2048,False,analyzed_full_frame,-0.8303798155,11.558165,-1.726992,21.2383036413,-19.5972448532,1749.5445463,14.9326616541,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,60,122880,124928,2048,False,analyzed_full_frame,0.09548466737,12.203656,0.182881,16.366474075,-18.6142575042,1587.33072349,11.2759833092,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,61,124928,126976,2048,False,analyzed_full_frame,-3.86766531,11.694263,-3.023623,25.0709571638,-14.5255988536,1931.62788547,17.3012869535,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,62,126976,129024,2048,False,analyzed_full_frame,-10.56907754,12.605847,-10.775546,20.712911215,-22.6857046146,1818.89614534,15.89681274,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,63,129024,131072,2048,False,analyzed_full_frame,-1.382166329,12.40876,2.152563,20.5595155182,-10.3772574425,1742.97289715,15.200625905,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,64,131072,133120,2048,False,analyzed_full_frame,1.839192888,12.977492,6.066321,26.4308987319,-15.439084588,1863.38275743,24.8930751731,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,65,133120,135168,2048,False,analyzed_full_frame,-4.912101145,12.642396,-1.390927,24.7982484811,-14.1077350437,1888.16514392,20.7487460993,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,66,135168,137216,2048,False,analyzed_full_frame,4.347121563,12.31355,6.562643,16.2356650975,-21.2478177207,1559.65317095,9.05667079756,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,67,137216,139264,2048,False,analyzed_full_frame,-1.992190034,12.320074,-0.057511,17.2003223222,-20.0987986144,1735.40043073,8.72190095164,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,68,139264,141312,2048,False,analyzed_full_frame,-0.6352388518,12.030273,3.301972,21.0894667324,-13.1710076032,1730.23716352,22.3220031261,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,69,141312,143360,2048,False,analyzed_full_frame,-5.699760247,12.090788,-5.196753,17.4483163134,-19.7131705451,1676.86295239,15.5517499299,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,70,143360,145408,2048,False,analyzed_full_frame,-2.295541592,11.469699,-1.961205,14.2638154904,-20.9377838192,1580.71682508,9.5805200168,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,71,145408,147456,2048,False,analyzed_full_frame,0.5321989245,12.798482,2.268346,23.8122820782,-13.7159408382,1810.32621036,16.9879251028,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,72,147456,149504,2048,False,analyzed_full_frame,5.132570371,12.554059,6.626709,20.8635781191,-19.7064473146,1817.7505106,13.8914338635,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,73,149504,151552,2048,False,analyzed_full_frame,6.277148151,12.943627,6.884583,10.4155602207,-28.3900480857,1366.10034627,7.46222190842,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,74,151552,153600,2048,False,analyzed_full_frame,-1.537309422,11.906944,-0.074654,13.7384847229,-19.6123588547,1595.62519038,9.94097789688,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,75,153600,155648,2048,False,analyzed_full_frame,-4.416762771,11.061879,-3.065691,18.4146323761,-17.1989864183,1898.10760934,10.8312159817,True,True,True,valid,
V04,Z2,V04after_20200706_tanto_tanto_02_mono.wav,76,155648,155763,115,True,skipped_not_analyzed,,,,,,,,False,False,False,not_analyzed_short_final_frame,"Final partial frame has 115 samples (<2048); recorded only, not analyzed."
