Metric,Subject,Occasion,ReferenceSubject,ReferenceOccasion,PathIndex,PathLength,NormalizedPathPosition,ReferenceOriginalFrameIndex,ReferenceValidFrameIndex,ReferenceNormalizedFramePosition,ReferenceValue,TargetOriginalFrameIndex,TargetValidFrameIndex,TargetNormalizedFramePosition,TargetValue,LocalAbsoluteCost,Comparison_DTWnorm
SFR,V02,Z2,M2025,REF,58,76,0.773333333333,45,45,0.750000000000,21.855221001230,44,44,0.862745098039,7.091820095630,14.763400905600,3.419135766326
SFR,V02,Z2,M2025,REF,59,76,0.786666666667,46,46,0.766666666667,8.123955099490,44,44,0.862745098039,7.091820095630,1.032135003861,3.419135766326
SFR,V02,Z2,M2025,REF,60,76,0.800000000000,47,47,0.783333333333,7.290868842436,44,44,0.862745098039,7.091820095630,0.199048746806,3.419135766326
SFR,V02,Z2,M2025,REF,61,76,0.813333333333,48,48,0.800000000000,10.975009981498,44,44,0.862745098039,7.091820095630,3.883189885869,3.419135766326
SFR,V02,Z2,M2025,REF,62,76,0.826666666667,49,49,0.816666666667,18.729863180352,45,45,0.882352941176,19.087029041177,0.357165860825,3.419135766326
SFR,V02,Z2,M2025,REF,63,76,0.840000000000,50,50,0.833333333333,19.751115600517,46,46,0.901960784314,19.175475367506,0.575640233011,3.419135766326
SFR,V02,Z2,M2025,REF,64,76,0.853333333333,51,51,0.850000000000,18.061279020804,46,46,0.901960784314,19.175475367506,1.114196346702,3.419135766326
SFR,V02,Z2,M2025,REF,65,76,0.866666666667,52,52,0.866666666667,18.008989514847,47,47,0.921568627451,22.695791753517,4.686802238671,3.419135766326
SFR,V02,Z2,M2025,REF,66,76,0.880000000000,53,53,0.883333333333,28.696834085206,48,48,0.941176470588,30.591420877288,1.894586792082,3.419135766326
SFR,V02,Z2,M2025,REF,67,76,0.893333333333,53,53,0.883333333333,28.696834085206,49,49,0.960784313725,31.300010012126,2.603175926920,3.419135766326
SFR,V02,Z2,M2025,REF,68,76,0.906666666667,53,53,0.883333333333,28.696834085206,50,50,0.980392156863,30.369057928538,1.672223843332,3.419135766326
SFR,V02,Z2,M2025,REF,69,76,0.920000000000,54,54,0.900000000000,21.216549452171,51,51,1.000000000000,25.938894369091,4.722344916920,3.419135766326
SFR,V02,Z2,M2025,REF,70,76,0.933333333333,55,55,0.916666666667,19.431646281337,51,51,1.000000000000,25.938894369091,6.507248087753,3.419135766326
SFR,V02,Z2,M2025,REF,71,76,0.946666666667,56,56,0.933333333333,17.099968832302,51,51,1.000000000000,25.938894369091,8.838925536789,3.419135766326
SFR,V02,Z2,M2025,REF,72,76,0.960000000000,57,57,0.950000000000,15.684069086103,51,51,1.000000000000,25.938894369091,10.254825282987,3.419135766326
SFR,V02,Z2,M2025,REF,73,76,0.973333333333,58,58,0.966666666667,13.403921276267,51,51,1.000000000000,25.938894369091,12.534973092824,3.419135766326
SFR,V02,Z2,M2025,REF,74,76,0.986666666667,59,59,0.983333333333,9.309132877968,51,51,1.000000000000,25.938894369091,16.629761491123,3.419135766326
SFR,V02,Z2,M2025,REF,75,76,1.000000000000,60,60,1.000000000000,7.054773464338,51,51,1.000000000000,25.938894369091,18.884120904753,3.419135766326
Q_value,V02,Z1,M2025,REF,0,64,0.000000000000,0,0,0.000000000000,3.447937054269,3,0,0.000000000000,12.106339059691,8.658402005422,10.360510677389
Q_value,V02,Z1,M2025,REF,1,64,0.015873015873,5,1,0.021739130435,7.455585348620,4,1,0.029411764706,7.650616251920,0.195030903300,10.360510677389
Q_value,V02,Z1,M2025,REF,2,64,0.031746031746,5,1,0.021739130435,7.455585348620,5,2,0.058823529412,5.524504661364,1.931080687257,10.360510677389
Q_value,V02,Z1,M2025,REF,3,64,0.047619047619,5,1,0.021739130435,7.455585348620,7,3,0.088235294118,14.180881819366,6.725296470746,10.360510677389
Q_value,V02,Z1,M2025,REF,4,64,0.063492063492,5,1,0.021739130435,7.455585348620,9,4,0.117647058824,7.174676014553,0.280909334067,10.360510677389
Q_value,V02,Z1,M2025,REF,5,64,0.079365079365,5,1,0.021739130435,7.455585348620,10,5,0.147058823529,6.342251089375,1.113334259245,10.360510677389
Q_value,V02,Z1,M2025,REF,6,64,0.095238095238,6,2,0.043478260870,16.992255148086,11,6,0.176470588235,14.755242745929,2.237012402156,10.360510677389
Q_value,V02,Z1,M2025,REF,7,64,0.111111111111,7,3,0.065217391304,19.801359836563,12,7,0.205882352941,4.828179739757,14.973180096805,10.360510677389
Q_value,V02,Z1,M2025,REF,8,64,0.126984126984,8,4,0.086956521739,27.015376883889,14,8,0.235294117647,8.898190143437,18.117186740452,10.360510677389
Q_value,V02,Z1,M2025,REF,9,64,0.142857142857,10,5,0.108695652174,21.603104881885,15,9,0.264705882353,8.896290421770,12.706814460116,10.360510677389
Q_value,V02,Z1,M2025,REF,10,64,0.158730158730,11,6,0.130434782609,86.322322079012,17,10,0.294117647059,66.478767837210,19.843554241802,10.360510677389
Q_value,V02,Z1,M2025,REF,11,64,0.174603174603,12,7,0.152173913043,81.656393483963,17,10,0.294117647059,66.478767837210,15.177625646753,10.360510677389
Q_value,V02,Z1,M2025,REF,12,64,0.190476190476,13,8,0.173913043478,23.709688313149,18,11,0.323529411765,35.441594105935,11.731905792785,10.360510677389
Q_value,V02,Z1,M2025,REF,13,64,0.206349206349,14,9,0.195652173913,21.957404367272,18,11,0.323529411765,35.441594105935,13.484189738663,10.360510677389
Q_value,V02,Z1,M2025,REF,14,64,0.222222222222,15,10,0.217391304348,38.689814008544,18,11,0.323529411765,35.441594105935,3.248219902610,10.360510677389
Q_value,V02,Z1,M2025,REF,15,64,0.238095238095,16,11,0.239130434783,62.103287577067,18,11,0.323529411765,35.441594105935,26.661693471132,10.360510677389
Q_value,V02,Z1,M2025,REF,16,64,0.253968253968,17,12,0.260869565217,61.210006703417,18,11,0.323529411765,35.441594105935,25.768412597482,10.360510677389
Q_value,V02,Z1,M2025,REF,17,64,0.269841269841,18,13,0.282608695652,16.842821272505,18,11,0.323529411765,35.441594105935,18.598772833429,10.360510677389
Q_value,V02,Z1,M2025,REF,18,64,0.285714285714,19,14,0.304347826087,27.901129670225,18,11,0.323529411765,35.441594105935,7.540464435710,10.360510677389
Q_value,V02,Z1,M2025,REF,19,64,0.301587301587,20,15,0.326086956522,25.587494683788,18,11,0.323529411765,35.441594105935,9.854099422147,10.360510677389
Q_value,V02,Z1,M2025,REF,20,64,0.317460317460,21,16,0.347826086957,39.623076202212,18,11,0.323529411765,35.441594105935,4.181482096277,10.360510677389
Q_value,V02,Z1,M2025,REF,21,64,0.333333333333,22,17,0.369565217391,40.501518096056,18,11,0.323529411765,35.441594105935,5.059923990121,10.360510677389
Q_value,V02,Z1,M2025,REF,22,64,0.349206349206,23,18,0.391304347826,15.409386217032,20,12,0.352941176471,11.899277207635,3.510109009397,10.360510677389
Q_value,V02,Z1,M2025,REF,23,64,0.365079365079,24,19,0.413043478261,11.716405323250,22,13,0.382352941176,9.191793556786,2.524611766464,10.360510677389
Q_value,V02,Z1,M2025,REF,24,64,0.380952380952,24,19,0.413043478261,11.716405323250,23,14,0.411764705882,12.212238072667,0.495832749416,10.360510677389
Q_value,V02,Z1,M2025,REF,25,64,0.396825396825,25,20,0.434782608696,22.384333347115,26,15,0.441176470588,25.272554179633,2.888220832518,10.360510677389
Q_value,V02,Z1,M2025,REF,26,64,0.412698412698,26,21,0.456521739130,76.246871403190,27,16,0.470588235294,27.467228475533,48.779642927657,10.360510677389
Q_value,V02,Z1,M2025,REF,27,64,0.428571428571,27,22,0.478260869565,15.199337384337,29,17,0.500000000000,10.254793767593,4.944543616744,10.360510677389
Q_value,V02,Z1,M2025,REF,28,64,0.444444444444,28,23,0.500000000000,10.450255706531,29,17,0.500000000000,10.254793767593,0.195461938938,10.360510677389
Q_value,V02,Z1,M2025,REF,29,64,0.460317460317,29,24,0.521739130435,13.055540223775,29,17,0.500000000000,10.254793767593,2.800746456182,10.360510677389
Q_value,V02,Z1,M2025,REF,30,64,0.476190476190,30,25,0.543478260870,22.366099472383,29,17,0.500000000000,10.254793767593,12.111305704790,10.360510677389
Q_value,V02,Z1,M2025,REF,31,64,0.492063492063,31,26,0.565217391304,64.001370286205,30,18,0.529411764706,51.503571522849,12.497798763356,10.360510677389
Q_value,V02,Z1,M2025,REF,32,64,0.507936507937,31,26,0.565217391304,64.001370286205,31,19,0.558823529412,49.690338501442,14.311031784763,10.360510677389
Q_value,V02,Z1,M2025,REF,33,64,0.523809523810,32,27,0.586956521739,12.571413187197,32,20,0.588235294118,7.367955588401,5.203457598796,10.360510677389
Q_value,V02,Z1,M2025,REF,34,64,0.539682539683,33,28,0.608695652174,33.074799423666,32,20,0.588235294118,7.367955588401,25.706843835265,10.360510677389
Q_value,V02,Z1,M2025,REF,35,64,0.555555555556,34,29,0.630434782609,11.225533668025,32,20,0.588235294118,7.367955588401,3.857578079624,10.360510677389
Q_value,V02,Z1,M2025,REF,36,64,0.571428571429,35,30,0.652173913043,36.122972598668,32,20,0.588235294118,7.367955588401,28.755017010267,10.360510677389
Q_value,V02,Z1,M2025,REF,37,64,0.587301587302,36,31,0.673913043478,8.189830460835,32,20,0.588235294118,7.367955588401,0.821874872434,10.360510677389
Q_value,V02,Z1,M2025,REF,38,64,0.603174603175,37,32,0.695652173913,5.691883230628,32,20,0.588235294118,7.367955588401,1.676072357773,10.360510677389
Q_value,V02,Z1,M2025,REF,39,64,0.619047619048,38,33,0.717391304348,4.602789261382,32,20,0.588235294118,7.367955588401,2.765166327019,10.360510677389
Q_value,V02,Z1,M2025,REF,40,64,0.634920634921,41,34,0.739130434783,6.973969744279,32,20,0.588235294118,7.367955588401,0.393985844122,10.360510677389
Q_value,V02,Z1,M2025,REF,41,64,0.650793650794,42,35,0.760869565217,7.415338660177,32,20,0.588235294118,7.367955588401,0.047383071776,10.360510677389
Q_value,V02,Z1,M2025,REF,42,64,0.666666666667,48,36,0.782608695652,4.740277864160,32,20,0.588235294118,7.367955588401,2.627677724241,10.360510677389
Q_value,V02,Z1,M2025,REF,43,64,0.682539682540,49,37,0.804347826087,31.237802591124,33,21,0.617647058824,40.260776473247,9.022973882123,10.360510677389
Q_value,V02,Z1,M2025,REF,44,64,0.698412698413,50,38,0.826086956522,26.584541568414,33,21,0.617647058824,40.260776473247,13.676234904833,10.360510677389
Q_value,V02,Z1,M2025,REF,45,64,0.714285714286,51,39,0.847826086957,73.129958978402,33,21,0.617647058824,40.260776473247,32.869182505154,10.360510677389
Q_value,V02,Z1,M2025,REF,46,64,0.730158730159,52,40,0.869565217391,46.303070960336,33,21,0.617647058824,40.260776473247,6.042294487088,10.360510677389
Q_value,V02,Z1,M2025,REF,47,64,0.746031746032,53,41,0.891304347826,91.021082411492,33,21,0.617647058824,40.260776473247,50.760305938245,10.360510677389
Q_value,V02,Z1,M2025,REF,48,64,0.761904761905,54,42,0.913043478261,36.067643376145,33,21,0.617647058824,40.260776473247,4.193133097102,10.360510677389
Q_value,V02,Z1,M2025,REF,49,64,0.777777777778,55,43,0.934782608696,78.697299626535,33,21,0.617647058824,40.260776473247,38.436523153287,10.360510677389
Q_value,V02,Z1,M2025,REF,50,64,0.793650793651,56,44,0.956521739130,70.737945322118,33,21,0.617647058824,40.260776473247,30.477168848870,10.360510677389
Q_value,V02,Z1,M2025,REF,51,64,0.809523809524,57,45,0.978260869565,15.617397533671,35,22,0.647058823529,5.824924306653,9.792473227018,10.360510677389
Q_value,V02,Z1,M2025,REF,52,64,0.825396825397,58,46,1.000000000000,9.099171592416,37,23,0.676470588235,5.774712568362,3.324459024054,10.360510677389
Q_value,V02,Z1,M2025,REF,53,64,0.841269841270,58,46,1.000000000000,9.099171592416,51,24,0.705882352941,4.314211343034,4.784960249382,10.360510677389
Q_value,V02,Z1,M2025,REF,54,64,0.857142857143,58,46,1.000000000000,9.099171592416,55,25,0.735294117647,9.213305308334,0.114133715918,10.360510677389
Q_value,V02,Z1,M2025,REF,55,64,0.873015873016,58,46,1.000000000000,9.099171592416,56,26,0.764705882353,8.630556676404,0.468614916012,10.360510677389
Q_value,V02,Z1,M2025,REF,56,64,0.888888888889,58,46,1.000000000000,9.099171592416,57,27,0.794117647059,5.058065889911,4.041105702505,10.360510677389
Q_value,V02,Z1,M2025,REF,57,64,0.904761904762,58,46,1.000000000000,9.099171592416,58,28,0.823529411765,5.183284930274,3.915886662142,10.360510677389
Q_value,V02,Z1,M2025,REF,58,64,0.920634920635,58,46,1.000000000000,9.099171592416,59,29,0.852941176471,21.875649341233,12.776477748816,10.360510677389
Q_value,V02,Z1,M2025,REF,59,64,0.936507936508,58,46,1.000000000000,9.099171592416,60,30,0.882352941176,14.968834128294,5.869662535878,10.360510677389
Q_value,V02,Z1,M2025,REF,60,64,0.952380952381,58,46,1.000000000000,9.099171592416,61,31,0.911764705882,18.520888509878,9.421716917462,10.360510677389
Q_value,V02,Z1,M2025,REF,61,64,0.968253968254,58,46,1.000000000000,9.099171592416,62,32,0.941176470588,7.817859798858,1.281311793558,10.360510677389
Q_value,V02,Z1,M2025,REF,62,64,0.984126984127,58,46,1.000000000000,9.099171592416,63,33,0.970588235294,22.228491559198,13.129319966782,10.360510677389
Q_value,V02,Z1,M2025,REF,63,64,1.000000000000,58,46,1.000000000000,9.099171592416,65,34,1.000000000000,12.770961869093,3.671790276677,10.360510677389
Q_value,V02,Z2,M2025,REF,0,65,0.000000000000,0,0,0.000000000000,3.447937054269,7,0,0.000000000000,4.712961878461,1.265024824191,10.828325368649
Q_value,V02,Z2,M2025,REF,1,65,0.015625000000,5,1,0.021739130435,7.455585348620,8,1,0.027027027027,10.682473719624,3.226888371004,10.828325368649
Q_value,V02,Z2,M2025,REF,2,65,0.031250000000,5,1,0.021739130435,7.455585348620,9,2,0.054054054054,6.723326638055,0.732258710565,10.828325368649
Q_value,V02,Z2,M2025,REF,3,65,0.046875000000,5,1,0.021739130435,7.455585348620,10,3,0.081081081081,9.148867273891,1.693281925271,10.828325368649
Q_value,V02,Z2,M2025,REF,4,65,0.062500000000,5,1,0.021739130435,7.455585348620,11,4,0.108108108108,10.596603807224,3.141018458603,10.828325368649
Q_value,V02,Z2,M2025,REF,5,65,0.078125000000,5,1,0.021739130435,7.455585348620,12,5,0.135135135135,11.720740392173,4.265155043553,10.828325368649
Q_value,V02,Z2,M2025,REF,6,65,0.093750000000,5,1,0.021739130435,7.455585348620,13,6,0.162162162162,10.663478428791,3.207893080171,10.828325368649
Q_value,V02,Z2,M2025,REF,7,65,0.109375000000,6,2,0.043478260870,16.992255148086,15,7,0.189189189189,16.833092014376,0.159163133709,10.828325368649
Q_value,V02,Z2,M2025,REF,8,65,0.125000000000,7,3,0.065217391304,19.801359836563,15,7,0.189189189189,16.833092014376,2.968267822187,10.828325368649
Q_value,V02,Z2,M2025,REF,9,65,0.140625000000,8,4,0.086956521739,27.015376883889,15,7,0.189189189189,16.833092014376,10.182284869513,10.828325368649
Q_value,V02,Z2,M2025,REF,10,65,0.156250000000,10,5,0.108695652174,21.603104881885,15,7,0.189189189189,16.833092014376,4.770012867509,10.828325368649
Q_value,V02,Z2,M2025,REF,11,65,0.171875000000,11,6,0.130434782609,86.322322079012,16,8,0.216216216216,36.565821037258,49.756501041754,10.828325368649
Q_value,V02,Z2,M2025,REF,12,65,0.187500000000,12,7,0.152173913043,81.656393483963,16,8,0.216216216216,36.565821037258,45.090572446705,10.828325368649
Q_value,V02,Z2,M2025,REF,13,65,0.203125000000,13,8,0.173913043478,23.709688313149,16,8,0.216216216216,36.565821037258,12.856132724109,10.828325368649
Q_value,V02,Z2,M2025,REF,14,65,0.218750000000,14,9,0.195652173913,21.957404367272,16,8,0.216216216216,36.565821037258,14.608416669986,10.828325368649
Q_value,V02,Z2,M2025,REF,15,65,0.234375000000,15,10,0.217391304348,38.689814008544,16,8,0.216216216216,36.565821037258,2.123992971286,10.828325368649
Q_value,V02,Z2,M2025,REF,16,65,0.250000000000,16,11,0.239130434783,62.103287577067,16,8,0.216216216216,36.565821037258,25.537466539809,10.828325368649
Q_value,V02,Z2,M2025,REF,17,65,0.265625000000,17,12,0.260869565217,61.210006703417,16,8,0.216216216216,36.565821037258,24.644185666158,10.828325368649
Q_value,V02,Z2,M2025,REF,18,65,0.281250000000,18,13,0.282608695652,16.842821272505,17,9,0.243243243243,19.025995488222,2.183174215716,10.828325368649
Q_value,V02,Z2,M2025,REF,19,65,0.296875000000,19,14,0.304347826087,27.901129670225,18,10,0.270270270270,24.968426695543,2.932702974682,10.828325368649
Q_value,V02,Z2,M2025,REF,20,65,0.312500000000,20,15,0.326086956522,25.587494683788,18,10,0.270270270270,24.968426695543,0.619067988244,10.828325368649
Q_value,V02,Z2,M2025,REF,21,65,0.328125000000,21,16,0.347826086957,39.623076202212,18,10,0.270270270270,24.968426695543,14.654649506669,10.828325368649
Q_value,V02,Z2,M2025,REF,22,65,0.343750000000,22,17,0.369565217391,40.501518096056,18,10,0.270270270270,24.968426695543,15.533091400512,10.828325368649
Q_value,V02,Z2,M2025,REF,23,65,0.359375000000,23,18,0.391304347826,15.409386217032,19,11,0.297297297297,9.840695559506,5.568690657525,10.828325368649
Q_value,V02,Z2,M2025,REF,24,65,0.375000000000,24,19,0.413043478261,11.716405323250,19,11,0.297297297297,9.840695559506,1.875709763744,10.828325368649
Q_value,V02,Z2,M2025,REF,25,65,0.390625000000,25,20,0.434782608696,22.384333347115,20,12,0.324324324324,27.939307216570,5.554973869456,10.828325368649
Q_value,V02,Z2,M2025,REF,26,65,0.406250000000,26,21,0.456521739130,76.246871403190,21,13,0.351351351351,22.716309813976,53.530561589214,10.828325368649
Q_value,V02,Z2,M2025,REF,27,65,0.421875000000,27,22,0.478260869565,15.199337384337,22,14,0.378378378378,14.013272604874,1.186064779463,10.828325368649
Q_value,V02,Z2,M2025,REF,28,65,0.437500000000,28,23,0.500000000000,10.450255706531,22,14,0.378378378378,14.013272604874,3.563016898343,10.828325368649
Q_value,V02,Z2,M2025,REF,29,65,0.453125000000,29,24,0.521739130435,13.055540223775,22,14,0.378378378378,14.013272604874,0.957732381099,10.828325368649
Q_value,V02,Z2,M2025,REF,30,65,0.468750000000,30,25,0.543478260870,22.366099472383,22,14,0.378378378378,14.013272604874,8.352826867509,10.828325368649
Q_value,V02,Z2,M2025,REF,31,65,0.484375000000,31,26,0.565217391304,64.001370286205,23,15,0.405405405405,32.645628804891,31.355741481314,10.828325368649
Q_value,V02,Z2,M2025,REF,32,65,0.500000000000,32,27,0.586956521739,12.571413187197,24,16,0.432432432432,22.152299564330,9.580886377133,10.828325368649
Q_value,V02,Z2,M2025,REF,33,65,0.515625000000,33,28,0.608695652174,33.074799423666,25,17,0.459459459459,29.556557028641,3.518242395025,10.828325368649
Q_value,V02,Z2,M2025,REF,34,65,0.531250000000,34,29,0.630434782609,11.225533668025,26,18,0.486486486486,16.099142083274,4.873608415249,10.828325368649
Q_value,V02,Z2,M2025,REF,35,65,0.546875000000,34,29,0.630434782609,11.225533668025,27,19,0.513513513514,10.579591268647,0.645942399379,10.828325368649
Q_value,V02,Z2,M2025,REF,36,65,0.562500000000,34,29,0.630434782609,11.225533668025,28,20,0.540540540541,22.239513142340,11.013979474315,10.828325368649
Q_value,V02,Z2,M2025,REF,37,65,0.578125000000,35,30,0.652173913043,36.122972598668,29,21,0.567567567568,23.875333704044,12.247638894624,10.828325368649
Q_value,V02,Z2,M2025,REF,38,65,0.593750000000,36,31,0.673913043478,8.189830460835,30,22,0.594594594595,12.230596176199,4.040765715364,10.828325368649
Q_value,V02,Z2,M2025,REF,39,65,0.609375000000,37,32,0.695652173913,5.691883230628,30,22,0.594594594595,12.230596176199,6.538712945570,10.828325368649
Q_value,V02,Z2,M2025,REF,40,65,0.625000000000,38,33,0.717391304348,4.602789261382,30,22,0.594594594595,12.230596176199,7.627806914817,10.828325368649
Q_value,V02,Z2,M2025,REF,41,65,0.640625000000,41,34,0.739130434783,6.973969744279,30,22,0.594594594595,12.230596176199,5.256626431920,10.828325368649
Q_value,V02,Z2,M2025,REF,42,65,0.656250000000,42,35,0.760869565217,7.415338660177,30,22,0.594594594595,12.230596176199,4.815257516022,10.828325368649
Q_value,V02,Z2,M2025,REF,43,65,0.671875000000,48,36,0.782608695652,4.740277864160,31,23,0.621621621622,14.061337967298,9.321060103138,10.828325368649
Q_value,V02,Z2,M2025,REF,44,65,0.687500000000,49,37,0.804347826087,31.237802591124,32,24,0.648648648649,29.827652647072,1.410149944052,10.828325368649
Q_value,V02,Z2,M2025,REF,45,65,0.703125000000,50,38,0.826086956522,26.584541568414,32,24,0.648648648649,29.827652647072,3.243111078658,10.828325368649
Q_value,V02,Z2,M2025,REF,46,65,0.718750000000,51,39,0.847826086957,73.129958978402,32,24,0.648648648649,29.827652647072,43.302306331329,10.828325368649
Q_value,V02,Z2,M2025,REF,47,65,0.734375000000,52,40,0.869565217391,46.303070960336,32,24,0.648648648649,29.827652647072,16.475418313264,10.828325368649
Q_value,V02,Z2,M2025,REF,48,65,0.750000000000,53,41,0.891304347826,91.021082411492,32,24,0.648648648649,29.827652647072,61.193429764420,10.828325368649
Q_value,V02,Z2,M2025,REF,49,65,0.765625000000,54,42,0.913043478261,36.067643376145,32,24,0.648648648649,29.827652647072,6.239990729073,10.828325368649
Q_value,V02,Z2,M2025,REF,50,65,0.781250000000,55,43,0.934782608696,78.697299626535,32,24,0.648648648649,29.827652647072,48.869646979462,10.828325368649
Q_value,V02,Z2,M2025,REF,51,65,0.796875000000,56,44,0.956521739130,70.737945322118,32,24,0.648648648649,29.827652647072,40.910292675045,10.828325368649
Q_value,V02,Z2,M2025,REF,52,65,0.812500000000,57,45,0.978260869565,15.617397533671,33,25,0.675675675676,17.441577484284,1.824179950614,10.828325368649
Q_value,V02,Z2,M2025,REF,53,65,0.828125000000,57,45,0.978260869565,15.617397533671,34,26,0.702702702703,17.272777698583,1.655380164912,10.828325368649
Q_value,V02,Z2,M2025,REF,54,65,0.843750000000,57,45,0.978260869565,15.617397533671,35,27,0.729729729730,27.021702225752,11.404304692081,10.828325368649
Q_value,V02,Z2,M2025,REF,55,65,0.859375000000,58,46,1.000000000000,9.099171592416,36,28,0.756756756757,10.812723353175,1.713551760759,10.828325368649
Q_value,V02,Z2,M2025,REF,56,65,0.875000000000,58,46,1.000000000000,9.099171592416,39,29,0.783783783784,9.520572404953,0.421400812537,10.828325368649
Q_value,V02,Z2,M2025,REF,57,65,0.890625000000,58,46,1.000000000000,9.099171592416,40,30,0.810810810811,11.283698777084,2.184527184668,10.828325368649
Q_value,V02,Z2,M2025,REF,58,65,0.906250000000,58,46,1.000000000000,9.099171592416,45,31,0.837837837838,5.154537121255,3.944634471161,10.828325368649
Q_value,V02,Z2,M2025,REF,59,65,0.921875000000,58,46,1.000000000000,9.099171592416,46,32,0.864864864865,8.907113521773,0.192058070643,10.828325368649
Q_value,V02,Z2,M2025,REF,60,65,0.937500000000,58,46,1.000000000000,9.099171592416,47,33,0.891891891892,12.590046207133,3.490874614717,10.828325368649
Q_value,V02,Z2,M2025,REF,61,65,0.953125000000,58,46,1.000000000000,9.099171592416,48,34,0.918918918919,14.381964712644,5.282793120227,10.828325368649
Q_value,V02,Z2,M2025,REF,62,65,0.968750000000,58,46,1.000000000000,9.099171592416,49,35,0.945945945946,15.743783188234,6.644611595818,10.828325368649
Q_value,V02,Z2,M2025,REF,63,65,0.984375000000,58,46,1.000000000000,9.099171592416,50,36,0.972972972973,13.576081842683,4.476910250267,10.828325368649
Q_value,V02,Z2,M2025,REF,64,65,1.000000000000,58,46,1.000000000000,9.099171592416,51,37,1.000000000000,10.483698928734,1.384527336318,10.828325368649
SFR,V03,Z1,M2025,REF,0,86,0.000000000000,0,0,0.000000000000,27.447391354473,0,0,0.000000000000,27.224228501353,0.223162853120,2.495533553958
SFR,V03,Z1,M2025,REF,1,86,0.011764705882,0,0,0.000000000000,27.447391354473,1,1,0.016666666667,23.325737202184,4.121654152290,2.495533553958
SFR,V03,Z1,M2025,REF,2,86,0.023529411765,0,0,0.000000000000,27.447391354473,2,2,0.033333333333,23.740556436801,3.706834917672,2.495533553958
SFR,V03,Z1,M2025,REF,3,86,0.035294117647,1,1,0.016666666667,6.104176381052,3,3,0.050000000000,15.133720651323,9.029544270270,2.495533553958
SFR,V03,Z1,M2025,REF,4,86,0.047058823529,2,2,0.033333333333,7.257668029280,4,4,0.066666666667,9.053479064398,1.795811035118,2.495533553958
SFR,V03,Z1,M2025,REF,5,86,0.058823529412,3,3,0.050000000000,7.717222397772,4,4,0.066666666667,9.053479064398,1.336256666625,2.495533553958
SFR,V03,Z1,M2025,REF,6,86,0.070588235294,4,4,0.066666666667,5.088392840397,5,5,0.083333333333,4.531188141938,0.557204698460,2.495533553958
SFR,V03,Z1,M2025,REF,7,86,0.082352941176,4,4,0.066666666667,5.088392840397,6,6,0.100000000000,3.610460298178,1.477932542219,2.495533553958
SFR,V03,Z1,M2025,REF,8,86,0.094117647059,4,4,0.066666666667,5.088392840397,7,7,0.116666666667,6.990775899661,1.902383059263,2.495533553958
SFR,V03,Z1,M2025,REF,9,86,0.105882352941,5,5,0.083333333333,9.089836816578,8,8,0.133333333333,9.204210928343,0.114374111765,2.495533553958
SFR,V03,Z1,M2025,REF,10,86,0.117647058824,6,6,0.100000000000,12.503842471894,8,8,0.133333333333,9.204210928343,3.299631543551,2.495533553958
SFR,V03,Z1,M2025,REF,11,86,0.129411764706,7,7,0.116666666667,15.171999406206,9,9,0.150000000000,18.314161591097,3.142162184891,2.495533553958
SFR,V03,Z1,M2025,REF,12,86,0.141176470588,8,8,0.133333333333,18.201637423284,9,9,0.150000000000,18.314161591097,0.112524167813,2.495533553958
SFR,V03,Z1,M2025,REF,13,86,0.152941176471,9,9,0.150000000000,7.090400977046,10,10,0.166666666667,15.209872562790,8.119471585744,2.495533553958
SFR,V03,Z1,M2025,REF,14,86,0.164705882353,10,10,0.166666666667,15.315925649650,10,10,0.166666666667,15.209872562790,0.106053086860,2.495533553958
SFR,V03,Z1,M2025,REF,15,86,0.176470588235,11,11,0.183333333333,19.864482342887,11,11,0.183333333333,17.989404580651,1.875077762236,2.495533553958
SFR,V03,Z1,M2025,REF,16,86,0.188235294118,11,11,0.183333333333,19.864482342887,12,12,0.200000000000,23.240000348233,3.375518005346,2.495533553958
SFR,V03,Z1,M2025,REF,17,86,0.200000000000,11,11,0.183333333333,19.864482342887,13,13,0.216666666667,19.599044819719,0.265437523167,2.495533553958
SFR,V03,Z1,M2025,REF,18,86,0.211764705882,11,11,0.183333333333,19.864482342887,14,14,0.233333333333,20.356367266160,0.491884923274,2.495533553958
SFR,V03,Z1,M2025,REF,19,86,0.223529411765,12,12,0.200000000000,25.376052344683,15,15,0.250000000000,29.282330530174,3.906278185490,2.495533553958
SFR,V03,Z1,M2025,REF,20,86,0.235294117647,12,12,0.200000000000,25.376052344683,16,16,0.266666666667,26.102325451660,0.726273106977,2.495533553958
SFR,V03,Z1,M2025,REF,21,86,0.247058823529,13,13,0.216666666667,18.865416022571,17,17,0.283333333333,13.635264390862,5.230151631709,2.495533553958
SFR,V03,Z1,M2025,REF,22,86,0.258823529412,14,14,0.233333333333,13.426831882901,17,17,0.283333333333,13.635264390862,0.208432507961,2.495533553958
SFR,V03,Z1,M2025,REF,23,86,0.270588235294,15,15,0.250000000000,19.921966701777,18,18,0.300000000000,20.884921217593,0.962954515817,2.495533553958
SFR,V03,Z1,M2025,REF,24,86,0.282352941176,16,16,0.266666666667,17.505453148093,18,18,0.300000000000,20.884921217593,3.379468069500,2.495533553958
SFR,V03,Z1,M2025,REF,25,86,0.294117647059,17,17,0.283333333333,21.256713670566,18,18,0.300000000000,20.884921217593,0.371792452973,2.495533553958
