frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,energy_50_1000,energy_1000_5000,alpha_ratio_db_low_over_high,alpha_ratio_db_high_over_low_check
52,106496,108544,2048,2.414875283,2.461315193,0.08516261831,25476.45998,62048.42101,-3.865916527,3.865916527
53,108544,110592,2048,2.461315193,2.507755102,0.1047220702,91624.81702,90963.99554,0.03143592115,-0.03143592115
54,110592,112640,2048,2.507755102,2.554195011,0.08178572596,35001.35881,56490.32594,-2.078891758,2.078891758
55,112640,114688,2048,2.554195011,2.600634921,0.06765791839,15610.18294,69213.46923,-6.467826256,6.467826256
56,114688,116736,2048,2.600634921,2.64707483,0.08560188498,25021.15159,74321.94829,-4.728097918,4.728097918
57,116736,118784,2048,2.64707483,2.693514739,0.1114806406,192544.8773,46468.84337,6.173701057,-6.173701057
58,118784,120832,2048,2.693514739,2.739954649,0.06963684786,5986.235363,79809.65593,-11.2490165,11.2490165
59,120832,122880,2048,2.739954649,2.786394558,0.09393786163,73476.8746,88958.74687,-0.8303798155,0.8303798155
60,122880,124928,2048,2.786394558,2.832834467,0.1049368672,144650.1666,141504.5718,0.09548466737,-0.09548466737
61,124928,126976,2048,2.832834467,2.879274376,0.07638311441,18654.53173,45451.77861,-3.86766531,3.86766531
62,126976,129024,2048,2.879274376,2.925714286,0.09441784744,14589.19843,166317.9736,-10.56907754,10.56907754
63,129024,131072,2048,2.925714286,2.972154195,0.1162963804,57094.52708,78489.41875,-1.382166329,1.382166329
64,131072,133120,2048,2.972154195,3.018594104,0.09441366845,74982.75889,49095.54968,1.839192888,-1.839192888
65,133120,135168,2048,3.018594104,3.065034014,0.0868177062,24353.37404,75469.11438,-4.912101145,4.912101145
66,135168,137216,2048,3.065034014,3.111473923,0.1158368711,201036.0683,73885.94389,4.347121563,-4.347121563
67,137216,139264,2048,3.111473923,3.157913832,0.1166127452,74976.36662,118616.0326,-1.992190034,1.992190034
68,139264,141312,2048,3.157913832,3.204353741,0.09306283285,67284.42386,77882.23807,-0.6352388518,0.6352388518
69,141312,143360,2048,3.204353741,3.250793651,0.1324168034,51393.77228,190935.4287,-5.699760247,5.699760247
70,143360,145408,2048,3.250793651,3.29723356,0.1377924161,99300.21564,168462.9304,-2.295541592,2.295541592
71,145408,147456,2048,3.29723356,3.343673469,0.07521886473,29683.57382,26260.09514,0.5321989245,-0.5321989245
72,147456,149504,2048,3.343673469,3.390113379,0.06401425213,50634.88181,15530.76197,5.132570371,-5.132570371
73,149504,151552,2048,3.390113379,3.436553288,0.07019006199,72967.91084,17195.59061,6.277148151,-6.277148151
74,151552,153600,2048,3.436553288,3.482993197,0.03853528947,11333.2298,16146.732,-1.537309422,1.537309422
75,153600,155648,2048,3.482993197,3.529433107,0.01567858213,970.4642922,2683.217251,-4.416762771,4.416762771
