frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,energy_50_1000,energy_1000_5000,alpha_ratio_db_low_over_high,alpha_ratio_db_high_over_low_check
27,55296,57344,2048,1.253877551,1.30031746,0.0851238314,17713.77151,45746.90131,-4.120506438,4.120506438
28,57344,59392,2048,1.30031746,1.34675737,0.1321908339,13110.37189,467928.2476,-15.52564252,15.52564252
29,59392,61440,2048,1.34675737,1.393197279,0.1037810934,43878.89801,133627.0369,-4.836386264,4.836386264
30,61440,63488,2048,1.393197279,1.439637188,0.0587328491,18976.52291,22590.54175,-0.7571000669,0.7571000669
31,63488,65536,2048,1.439637188,1.486077098,0.04680431617,11655.44456,11525.30786,0.04876307914,-0.04876307914
32,65536,67584,2048,1.486077098,1.532517007,0.03093445063,8469.043398,8093.308738,0.1970825046,-0.1970825046
33,67584,69632,2048,1.532517007,1.578956916,0.01705429738,2980.920236,384.1417655,8.898588273,-8.898588273
34,69632,71680,2048,1.578956916,1.625396825,0.01037014201,1439.297762,214.2286427,8.272731138,-8.272731138
35,71680,73728,2048,1.625396825,1.671836735,0.004247253144,172.1884218,70.77298208,3.8613645,-3.8613645
36,73728,75776,2048,1.671836735,1.718276644,0.003739322188,93.21363862,48.28954636,2.856263355,-2.856263355
37,75776,77824,2048,1.718276644,1.764716553,0.007979026745,608.9292531,17.90840614,15.31509903,-15.31509903
38,77824,79872,2048,1.764716553,1.811156463,0.0155096211,4273.953052,12.99445251,25.17071761,-25.17071761
39,79872,81920,2048,1.811156463,1.857596372,0.02316634049,9053.948973,10.20099128,29.48195666,-29.48195666
40,81920,83968,2048,1.857596372,1.904036281,0.02372819615,9926.93924,34.72830053,24.56131833,-24.56131833
41,83968,86016,2048,1.904036281,1.95047619,0.01469932894,3773.740594,50.06486001,18.77239037,-18.77239037
42,86016,88064,2048,1.95047619,1.9969161,0.02428633998,7449.466868,45.97210813,22.09630773,-22.09630773
43,88064,90112,2048,1.9969161,2.043356009,0.02936986738,16256.78621,123.7804519,21.1838263,-21.1838263
44,90112,92160,2048,2.043356009,2.089795918,0.01729210394,1492.82896,220.4111997,8.30776393,-8.30776393
45,92160,94208,2048,2.089795918,2.136235828,0.01575286947,3636.244222,161.6963034,13.51952953,-13.51952953
46,94208,96256,2048,2.136235828,2.182675737,0.01665358811,4788.563745,134.7704355,15.50610641,-15.50610641
47,96256,98304,2048,2.182675737,2.229115646,0.01007599884,1493.734112,36.88996759,16.07365025,-16.07365025
48,98304,100352,2048,2.229115646,2.275555556,0.006966981769,408.4384481,23.13354595,12.4688441,-12.4688441
