frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms,energy_50_1000,energy_1000_5000,alpha_ratio_db_low_over_high,alpha_ratio_db_high_over_low_check
37,75776,77824,2048,1.718276644,1.764716553,0.01888749102,3805.947773,1657.369763,3.610434131,-3.610434131
38,77824,79872,2048,1.764716553,1.811156463,0.02624901569,5309.815447,1135.627412,6.698435595,-6.698435595
39,79872,81920,2048,1.811156463,1.857596372,0.09855077243,157040.0513,1801.410329,19.4039778,-19.4039778
40,81920,83968,2048,1.857596372,1.904036281,0.1138663553,211515.0121,2362.634803,19.519446,-19.519446
41,83968,86016,2048,1.904036281,1.95047619,0.1363528801,170047.3718,6490.70854,14.18277816,-14.18277816
42,86016,88064,2048,1.95047619,1.9969161,0.1414523367,226476.3596,22878.36955,9.955978048,-9.955978048
43,88064,90112,2048,1.9969161,2.043356009,0.1531883956,452003.0729,28841.35041,11.95125796,-11.95125796
44,90112,92160,2048,2.043356009,2.089795918,0.1751093125,464211.6976,47706.54614,9.881381043,-9.881381043
45,92160,94208,2048,2.089795918,2.136235828,0.1820050586,778259.405,38114.1244,13.10038431,-13.10038431
46,94208,96256,2048,2.136235828,2.182675737,0.1282132632,197574.0619,25349.32773,8.917634823,-8.917634823
47,96256,98304,2048,2.182675737,2.229115646,0.1669711317,410068.7703,49056.25864,9.22162273,-9.22162273
48,98304,100352,2048,2.229115646,2.275555556,0.1350261621,212438.0784,21211.58206,10.00659303,-10.00659303
49,100352,102400,2048,2.275555556,2.321995465,0.1382330905,382087.9745,44906.7237,9.298519983,-9.298519983
50,102400,104448,2048,2.321995465,2.368435374,0.1425034704,338873.8055,21034.65782,12.07102548,-12.07102548
51,104448,106496,2048,2.368435374,2.414875283,0.1464675994,343230.0533,29810.1361,10.61221349,-10.61221349
