frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
25,51200,53248,2048,1.160998,1.207438,-16.535964,TRUE,,623.302213,0.986153,617.518459,1245.350378,33.557938,39.356312,-5.798374,,,,,,
26,53248,55296,2048,1.207438,1.253878,-20.331669,TRUE,,627.103640,0.988169,631.079868,1244.167075,34.419530,29.477659,4.941870,,,,,,
27,55296,57344,2048,1.253878,1.300317,-19.929244,TRUE,,629.294504,0.990733,629.713730,1255.801701,35.358048,32.329195,3.028853,,,,,,
28,57344,59392,2048,1.300317,1.346757,-19.720035,TRUE,,631.129351,0.991122,630.342725,1261.926352,35.888713,32.180010,3.708702,,,,,,
29,59392,61440,2048,1.346757,1.393197,-20.358485,TRUE,,635.259327,0.986400,638.592283,1269.083436,31.192673,35.537065,-4.344392,,,,,,
30,61440,63488,2048,1.393197,1.439637,-26.420701,TRUE,,639.596235,0.983562,645.558924,1276.429371,22.150747,27.710865,-5.560119,,,,,,
31,63488,65536,2048,1.439637,1.486077,-22.527978,TRUE,,639.165176,0.987811,639.095219,1280.786599,30.676570,32.418008,-1.741437,,,,,,
32,65536,67584,2048,1.486077,1.532517,-27.158987,TRUE,,628.682645,0.950009,594.917229,1277.989131,27.672062,23.176033,4.496029,,,,,,
33,67584,69632,2048,1.532517,1.578957,-33.851357,TRUE,,637.481764,0.972227,641.253963,1277.696555,19.683586,19.917654,-0.234068,,,,,,
34,69632,71680,2048,1.578957,1.625397,-40.556405,TRUE,,635.948457,0.961279,634.905968,1274.191696,12.277100,7.489156,4.787944,,,,,,
35,71680,73728,2048,1.625397,1.671837,-36.093878,TRUE,,212.855639,0.641865,221.574769,428.249634,-20.012107,13.632889,-33.644997,,,,,,
36,73728,75776,2048,1.671837,1.718277,-34.315065,TRUE,,435.883911,0.958990,436.784306,871.036265,22.133885,9.214059,12.919826,,,,,,
37,75776,77824,2048,1.718277,1.764717,-36.153884,TRUE,,440.541603,0.955446,442.919269,880.984798,17.709739,17.356639,0.353099,,,,,,
38,77824,79872,2048,1.764717,1.811156,-32.965653,TRUE,,441.697572,0.976815,439.580972,885.408876,22.911170,19.751745,3.159425,,,,,,
39,79872,81920,2048,1.811156,1.857596,-36.829947,TRUE,,439.218035,0.952442,436.042184,885.023583,17.263005,16.221728,1.041277,,,,,,
40,81920,83968,2048,1.857596,1.904036,-38.230911,TRUE,,438.574982,0.951074,439.549705,881.961105,17.154772,7.957048,9.197724,,,,,,
41,83968,86016,2048,1.904036,1.950476,-32.623793,TRUE,,442.350147,0.967589,444.694859,882.532718,19.800025,22.357460,-2.557436,,,,,,
42,86016,88064,2048,1.950476,1.996916,-26.270429,TRUE,,445.700951,0.979390,446.040213,891.164688,22.560880,31.257992,-8.697112,,,,,,
43,88064,90112,2048,1.996916,2.043356,-30.281889,TRUE,,450.804171,0.968877,446.089365,902.751459,18.407577,24.648105,-6.240528,,,,,,
44,90112,92160,2048,2.043356,2.089796,-26.452064,TRUE,,904.742477,0.861853,904.432561,1813.226750,30.921895,-4.201112,35.123007,,,,,,
45,92160,94208,2048,2.089796,2.136236,-32.580766,TRUE,,451.801478,0.913002,438.338302,925.906482,11.397874,19.325596,-7.927722,,,,,,
46,94208,96256,2048,2.136236,2.182676,-38.095891,TRUE,,907.090063,0.870569,908.889929,1853.226337,18.388066,-14.416803,32.804869,,,,,,
