frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
21,43008,45056,2048,0.975238,1.021678,-16.969874,TRUE,,628.190937,0.957294,619.648161,1240.934175,33.569212,37.563273,-3.994061,,,,,,
22,45056,47104,2048,1.021678,1.068118,-14.892585,TRUE,,648.113725,0.986413,651.912605,1297.938882,38.252821,39.583197,-1.330376,,,,,,
23,47104,49152,2048,1.068118,1.114558,-12.717714,TRUE,,645.468245,0.988347,648.465288,1284.395351,43.680497,35.332989,8.347509,,,,,,
24,49152,51200,2048,1.114558,1.160998,-18.039359,TRUE,,623.820833,0.975188,622.419189,1244.448701,34.567100,34.328232,0.238869,,,,,,
25,51200,53248,2048,1.160998,1.207438,-14.948266,TRUE,,622.723143,0.963152,613.480353,1218.531632,40.336233,34.526052,5.810180,,,,,,
26,53248,55296,2048,1.207438,1.253878,-15.853011,TRUE,,635.337970,0.978146,634.989256,1277.863440,39.703117,34.824200,4.878917,,,,,,
27,55296,57344,2048,1.253878,1.300317,-19.238956,TRUE,,628.883101,0.984366,628.167572,1290.405706,38.579464,24.962669,13.616795,,,,,,
28,57344,59392,2048,1.300317,1.346757,-22.281335,TRUE,,626.870323,0.973652,630.520938,1267.814820,32.352280,27.797434,4.554845,,,,,,
29,59392,61440,2048,1.346757,1.393197,-26.739436,TRUE,,626.537724,0.975597,622.423422,1252.193118,27.266586,25.569169,1.697417,,,,,,
30,61440,63488,2048,1.393197,1.439637,-26.979574,TRUE,,621.505673,0.954182,633.119443,1226.749871,24.978246,24.938927,0.039318,,,,,,
31,63488,65536,2048,1.439637,1.486077,-26.308877,TRUE,,628.095923,0.971071,631.309843,1244.537850,30.646840,19.955170,10.691670,,,,,,
32,65536,67584,2048,1.486077,1.532517,-29.163444,TRUE,,622.186696,0.704619,637.535907,1256.380553,21.868833,22.686688,-0.817855,,,,,,
33,67584,69632,2048,1.532517,1.578957,-24.835868,TRUE,,468.008003,0.840833,467.810272,941.936826,28.988846,27.615800,1.373046,,,,,,
34,69632,71680,2048,1.578957,1.625397,-19.829255,TRUE,,451.609353,0.935624,455.995084,901.375498,31.303319,32.500326,-1.197007,,,,,,
35,71680,73728,2048,1.625397,1.671837,-20.658003,TRUE,,436.123703,0.847281,429.144171,898.237579,29.344544,30.220543,-0.875999,,,,,,
36,73728,75776,2048,1.671837,1.718277,-17.516772,TRUE,,443.692623,0.920787,439.594587,888.517709,34.725753,33.785474,0.940280,,,,,,
37,75776,77824,2048,1.718277,1.764717,-18.174607,TRUE,,459.460136,0.864405,463.258117,932.088597,24.184654,33.350072,-9.165417,,,,,,
38,77824,79872,2048,1.764717,1.811156,-16.120018,TRUE,,443.272915,0.900604,443.567810,887.423065,35.845378,38.394336,-2.548958,,,,,,
39,79872,81920,2048,1.811156,1.857596,-18.008212,TRUE,,435.149134,0.877288,433.377604,877.161700,33.551063,32.928148,0.622915,,,,,,
40,81920,83968,2048,1.857596,1.904036,-16.098394,TRUE,,452.505341,0.882619,462.489960,905.404711,33.309448,37.132776,-3.823329,,,,,,
41,83968,86016,2048,1.904036,1.950476,-18.427857,TRUE,,460.742931,0.895935,451.888275,928.102558,29.657362,35.176016,-5.518654,,,,,,
42,86016,88064,2048,1.950476,1.996916,-16.187779,TRUE,,446.005908,0.739333,468.562381,915.560924,30.821409,34.588601,-3.767192,,,,,,
43,88064,90112,2048,1.996916,2.043356,-17.969714,TRUE,,431.497190,0.875131,433.363546,830.112848,35.670739,20.982252,14.688486,,,,,,
44,90112,92160,2048,2.043356,2.089796,-18.598323,TRUE,,444.103544,0.885751,451.710164,888.702886,29.421833,35.071186,-5.649353,,,,,,
