frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
24,49152,51200,2048,1.114558,1.160998,-17.269729,TRUE,,628.580865,0.989543,633.283536,1259.151844,33.758893,37.860665,-4.101772,,,,,,
25,51200,53248,2048,1.160998,1.207438,-17.662866,TRUE,,625.645765,0.987130,621.964948,1252.695972,33.480524,38.130065,-4.649541,,,,,,
26,53248,55296,2048,1.207438,1.253878,-18.791014,TRUE,,620.661242,0.990186,619.699984,1238.535331,37.230805,30.882711,6.348094,,,,,,
27,55296,57344,2048,1.253878,1.300317,-18.146853,TRUE,,618.113239,0.990505,615.385116,1240.674511,38.346301,30.660990,7.685312,,,,,,
28,57344,59392,2048,1.300317,1.346757,-17.220456,TRUE,,625.011606,0.987279,623.729978,1249.218784,35.372685,38.606940,-3.234256,,,,,,
29,59392,61440,2048,1.346757,1.393197,-19.561696,TRUE,,627.309239,0.989785,627.702035,1254.539590,31.837532,36.839419,-5.001886,,,,,,
30,61440,63488,2048,1.393197,1.439637,-21.401008,TRUE,,617.228373,0.985992,617.728749,1234.003803,31.994772,29.477777,2.516994,,,,,,
31,63488,65536,2048,1.439637,1.486077,-18.876352,TRUE,,613.823366,0.989016,611.723025,1222.837566,37.557294,28.181069,9.376225,,,,,,
32,65536,67584,2048,1.486077,1.532517,-18.254383,TRUE,,622.571449,0.990849,620.283293,1247.645816,36.492924,33.916797,2.576127,,,,,,
33,67584,69632,2048,1.532517,1.578957,-19.432258,TRUE,,622.612288,0.990312,622.001441,1246.331399,30.407762,36.357092,-5.949330,,,,,,
34,69632,71680,2048,1.578957,1.625397,-20.804060,TRUE,,615.198161,0.988277,615.250084,1240.313740,36.009507,26.482733,9.526775,,,,,,
35,71680,73728,2048,1.625397,1.671837,-18.478102,TRUE,,620.449078,0.985840,615.955593,1257.397854,37.854176,28.096467,9.757710,,,,,,
36,73728,75776,2048,1.671837,1.718277,-19.807699,TRUE,,635.330911,0.984034,639.207159,1230.419623,36.834866,23.390690,13.444176,,,,,,
37,75776,77824,2048,1.718277,1.764717,-24.544847,TRUE,,626.577887,0.969680,637.921875,1268.739975,26.836129,21.487109,5.349020,,,,,,
38,77824,79872,2048,1.764717,1.811156,-28.019472,TRUE,,622.052249,0.977566,614.298992,1264.885381,26.508225,19.711802,6.796423,,,,,,
39,79872,81920,2048,1.811156,1.857596,-35.113377,TRUE,,620.479040,0.974561,613.032806,1232.522745,21.098269,16.481212,4.617057,,,,,,
40,81920,83968,2048,1.857596,1.904036,-40.057680,TRUE,,626.655579,0.973789,635.440639,1241.242040,15.269751,9.310816,5.958935,,,,,,
41,83968,86016,2048,1.904036,1.950476,-45.319944,TRUE,,625.358323,0.816652,615.261576,1275.322523,6.741693,2.974897,3.766795,,,,,,
42,86016,88064,2048,1.950476,1.996916,-38.323103,TRUE,,441.454401,0.929196,442.538905,891.683450,18.007427,4.484858,13.522569,,,,,,
43,88064,90112,2048,1.996916,2.043356,-39.109461,TRUE,,445.416518,0.970475,447.665323,890.937466,16.556109,12.353075,4.203035,,,,,,
44,90112,92160,2048,2.043356,2.089796,-41.965387,TRUE,,443.836830,0.966314,441.678450,889.231221,12.267809,12.115046,0.152763,,,,,,
45,92160,94208,2048,2.089796,2.136236,-43.693003,TRUE,,442.216892,0.965294,441.739134,889.410336,11.194729,6.969673,4.225056,,,,,,
46,94208,96256,2048,2.136236,2.182676,-39.458418,TRUE,,443.649794,0.977270,444.140871,887.983990,13.245116,14.441750,-1.196634,,,,,,
47,96256,98304,2048,2.182676,2.229116,-36.646263,TRUE,,443.437649,0.977776,443.387872,887.947667,11.653820,18.905790,-7.251970,,,,,,
48,98304,100352,2048,2.229116,2.275556,-36.245557,TRUE,,442.067146,0.968529,432.209199,891.597374,7.321982,17.630673,-10.308692,,,,,,
49,100352,102400,2048,2.275556,2.321995,-32.759626,TRUE,,434.533315,0.964875,436.953084,880.293628,20.652445,16.278057,4.374388,,,,,,
50,102400,104448,2048,2.321995,2.368435,-32.185097,TRUE,,436.295726,0.974780,435.669770,881.148531,21.590808,17.692791,3.898017,,,,,,
51,104448,106496,2048,2.368435,2.414875,-28.478954,TRUE,,441.770252,0.974441,440.241945,867.349884,18.217704,18.677961,-0.460257,,,,,,
