frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
39,79872,81920,2048,1.811156,1.857596,-25.975869,TRUE,,618.488738,0.988617,617.886333,1238.227137,30.111290,21.173051,8.938238,,,,,,
40,81920,83968,2048,1.857596,1.904036,-25.966964,TRUE,,616.937997,0.989606,614.660065,1243.741022,30.243637,15.808186,14.435451,,,,,,
41,83968,86016,2048,1.904036,1.950476,-27.881631,TRUE,,618.993042,0.989112,618.595086,1241.624607,28.803305,10.768535,18.034770,,,,,,
42,86016,88064,2048,1.950476,1.996916,-33.215233,TRUE,,616.896485,0.987278,616.248902,1232.452211,24.249976,1.873747,22.376229,,,,,,
43,88064,90112,2048,1.996916,2.043356,-39.786621,TRUE,,617.265705,0.979090,614.656965,1240.355859,15.950532,-0.391800,16.342332,,,,,,
44,90112,92160,2048,2.043356,2.089796,-36.406133,TRUE,,408.837515,0.920508,407.920296,810.831872,20.698936,-12.356450,33.055386,,,,,,
45,92160,94208,2048,2.089796,2.136236,-34.824807,TRUE,,416.565757,0.952473,416.566998,820.171261,22.289717,2.135110,20.154607,,,,,,
46,94208,96256,2048,2.136236,2.182676,-34.318729,TRUE,,428.755454,0.960736,428.799779,852.472992,23.267657,4.308597,18.959061,,,,,,
47,96256,98304,2048,2.182676,2.229116,-28.827195,TRUE,,442.247467,0.978550,443.953356,878.291406,27.448003,18.911717,8.536286,,,,,,
48,98304,100352,2048,2.229116,2.275556,-24.635808,TRUE,,449.811577,0.984916,449.133850,899.624512,31.707361,24.208975,7.498386,,,,,,
49,100352,102400,2048,2.275556,2.321995,-24.087020,TRUE,,449.530620,0.984521,450.223525,896.779548,31.743741,27.002298,4.741443,,,,,,
50,102400,104448,2048,2.321995,2.368435,-22.645141,TRUE,,451.634037,0.984446,451.612204,902.594574,32.896903,29.572456,3.324447,,,,,,
51,104448,106496,2048,2.368435,2.414875,-21.512080,TRUE,,451.811506,0.984302,450.424639,904.841717,34.262216,29.865860,4.396356,,,,,,
52,106496,108544,2048,2.414875,2.461315,-20.904358,TRUE,,445.240855,0.984170,444.146761,890.825476,33.626496,33.116368,0.510128,,,,,,
53,108544,110592,2048,2.461315,2.507755,-21.757823,TRUE,,442.221880,0.984229,442.431768,883.896322,32.251921,32.220519,0.031402,,,,,,
54,110592,112640,2048,2.507755,2.554195,-20.358854,TRUE,,448.158863,0.983814,448.050538,895.584232,33.665615,33.987629,-0.322014,,,,,,
55,112640,114688,2048,2.554195,2.600635,-19.302594,TRUE,,448.043453,0.983690,446.994497,895.780073,33.944118,35.784909,-1.840791,,,,,,
56,114688,116736,2048,2.600635,2.647075,-18.910207,TRUE,,445.340434,0.984363,444.583265,890.829939,33.261985,36.772041,-3.510056,,,,,,
57,116736,118784,2048,2.647075,2.693515,-18.798862,TRUE,,442.276323,0.983870,441.921342,884.469733,33.219184,36.823355,-3.604171,,,,,,
58,118784,120832,2048,2.693515,2.739955,-17.429917,TRUE,,445.158086,0.984071,445.237476,890.219805,34.913497,38.204592,-3.291095,,,,,,
59,120832,122880,2048,2.739955,2.786395,-16.621157,TRUE,,446.232308,0.983916,446.021404,892.416431,34.289611,39.790498,-5.500887,,,,,,
60,122880,124928,2048,2.786395,2.832834,-18.128379,TRUE,,447.519399,0.983159,447.027175,894.743497,33.364640,37.594944,-4.230304,,,,,,
61,124928,126976,2048,2.832834,2.879274,-17.351597,TRUE,,447.216677,0.983030,448.139707,894.026682,32.708367,39.367072,-6.658705,,,,,,
62,126976,129024,2048,2.879274,2.925714,-17.362174,TRUE,,448.966946,0.984000,448.617168,897.431775,32.760454,39.095109,-6.334654,,,,,,
63,129024,131072,2048,2.925714,2.972154,-17.713355,TRUE,,447.866326,0.982928,447.294819,895.289203,33.288773,38.457812,-5.169038,,,,,,
64,131072,133120,2048,2.972154,3.018594,-18.679412,TRUE,,449.170080,0.984124,448.874827,897.809641,32.983464,37.168580,-4.185116,,,,,,
65,133120,135168,2048,3.018594,3.065034,-19.013167,TRUE,,447.127439,0.983681,446.079814,894.053812,33.601251,36.672450,-3.071199,,,,,,
66,135168,137216,2048,3.065034,3.111474,-20.873698,TRUE,,444.758461,0.983151,443.018525,889.637079,32.851274,33.668963,-0.817689,,,,,,
