frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
31,63488,65536,2048,1.439637,1.486077,-29.049056,TRUE,,621.708003,0.990282,617.875409,1240.901856,26.788833,21.480385,5.308448,,,,,,
32,65536,67584,2048,1.486077,1.532517,-32.712714,TRUE,,623.921897,0.988781,620.589375,1248.815479,23.829776,14.227176,9.602600,,,,,,
33,67584,69632,2048,1.532517,1.578957,-40.607253,TRUE,,621.206003,0.968150,628.912432,1227.839628,13.292899,-1.021297,14.314196,,,,,,
34,69632,71680,2048,1.578957,1.625397,-43.567959,TRUE,,619.945045,0.954514,615.839256,1232.319020,11.198382,4.009599,7.188783,,,,,,
35,71680,73728,2048,1.625397,1.671837,-41.459767,TRUE,,155.063519,0.782784,173.807178,316.342400,-23.969512,-30.412004,6.442493,,,,,,
36,73728,75776,2048,1.671837,1.718277,-39.963207,TRUE,,453.439810,0.870974,463.782526,919.171395,15.903762,7.853864,8.049898,,,,,,
37,75776,77824,2048,1.718277,1.764717,-40.157862,TRUE,,452.947554,0.950209,457.703853,903.423633,9.042017,12.352948,-3.310930,,,,,,
38,77824,79872,2048,1.764717,1.811156,-36.575325,TRUE,,446.453440,0.974146,451.344407,889.179527,16.700935,17.257949,-0.557013,,,,,,
39,79872,81920,2048,1.811156,1.857596,-38.000138,TRUE,,454.728605,0.955627,452.812636,926.420588,14.983854,10.677252,4.306602,,,,,,
40,81920,83968,2048,1.857596,1.904036,-36.152117,TRUE,,453.773902,0.952155,456.214336,912.755084,10.666028,14.678125,-4.012097,,,,,,
41,83968,86016,2048,1.904036,1.950476,-36.817483,TRUE,,451.890952,0.772683,449.971919,912.652223,14.206294,12.960267,1.246027,,,,,,
42,86016,88064,2048,1.950476,1.996916,-35.361162,TRUE,,456.421309,0.886728,462.840231,929.869587,15.982920,15.712331,0.270589,,,,,,
43,88064,90112,2048,1.996916,2.043356,-32.960091,TRUE,,468.771880,0.960151,467.600518,946.111561,22.531541,17.485627,5.045914,,,,,,
44,90112,92160,2048,2.043356,2.089796,-35.651399,TRUE,,446.796361,0.726586,459.105720,925.781348,13.266129,15.534976,-2.268847,,,,,,
45,92160,94208,2048,2.089796,2.136236,-35.937857,TRUE,,444.824679,0.834888,456.523831,883.159332,15.811046,17.905409,-2.094363,,,,,,
46,94208,96256,2048,2.136236,2.182676,-33.797559,TRUE,,471.373207,0.911911,466.507225,928.719428,20.949410,18.366652,2.582758,,,,,,
47,96256,98304,2048,2.182676,2.229116,-33.727025,TRUE,,462.390670,0.862334,477.526551,895.880292,20.340303,17.746366,2.593937,,,,,,
48,98304,100352,2048,2.229116,2.275556,-37.066451,TRUE,,459.305071,0.839027,479.822183,892.349943,13.467817,15.241677,-1.773860,,,,,,
49,100352,102400,2048,2.275556,2.321995,-40.158287,TRUE,,458.705897,0.903021,462.558932,911.128236,16.424554,4.646852,11.777702,,,,,,
