frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
14,28672,30720,2048,0.650159,0.696599,-24.178995,TRUE,,627.973686,0.990775,629.810412,1253.456211,31.623982,27.202956,4.421026,,,,,,
15,30720,32768,2048,0.696599,0.743039,-24.520959,TRUE,,629.271376,0.991333,629.459360,1258.290621,32.013424,24.548449,7.464975,,,,,,
16,32768,34816,2048,0.743039,0.789478,-25.093560,TRUE,,630.068226,0.991034,630.221528,1259.205470,30.043303,27.421544,2.621759,,,,,,
17,34816,36864,2048,0.789478,0.835918,-27.159866,TRUE,,631.381768,0.990816,630.984285,1262.541113,27.871437,24.859975,3.011462,,,,,,
18,36864,38912,2048,0.835918,0.882358,-21.387685,TRUE,,628.708127,0.989288,628.609079,1258.755936,32.909555,30.041456,2.868099,,,,,,
19,38912,40960,2048,0.882358,0.928798,-18.741973,TRUE,,626.759962,0.990916,627.771373,1244.686843,37.840580,28.498061,9.342520,,,,,,
20,40960,43008,2048,0.928798,0.975238,-20.365180,TRUE,,627.867723,0.990925,630.248079,1254.179883,34.127012,33.173855,0.953156,,,,,,
21,43008,45056,2048,0.975238,1.021678,-21.327686,TRUE,,628.572267,0.987706,628.246149,1274.772636,33.508381,26.162593,7.345788,,,,,,
22,45056,47104,2048,1.021678,1.068118,-18.726862,TRUE,,625.566259,0.989270,627.320248,1247.807653,37.189798,33.280715,3.909083,,,,,,
23,47104,49152,2048,1.068118,1.114558,-18.961389,TRUE,,634.067214,0.986766,616.018212,1268.097735,20.456590,38.333385,-17.876794,,,,,,
24,49152,51200,2048,1.114558,1.160998,-20.493115,TRUE,,630.054702,0.983049,625.609669,1273.343890,31.957729,28.265196,3.692532,,,,,,
25,51200,53248,2048,1.160998,1.207438,-19.093792,TRUE,,630.439364,0.984000,622.956840,1259.662386,32.638093,33.767810,-1.129716,,,,,,
26,53248,55296,2048,1.207438,1.253878,-18.629800,TRUE,,639.157489,0.985718,629.669936,1283.981641,30.081631,34.989403,-4.907773,,,,,,
27,55296,57344,2048,1.253878,1.300317,-17.195288,TRUE,,623.056258,0.981208,619.993765,1240.932815,33.782128,37.499326,-3.717198,,,,,,
28,57344,59392,2048,1.300317,1.346757,-18.411893,TRUE,,622.911629,0.987980,626.860250,1240.217104,36.995133,35.525190,1.469943,,,,,,
29,59392,61440,2048,1.346757,1.393197,-19.817768,TRUE,,636.186918,0.986638,619.728940,1274.895177,28.318899,36.779194,-8.460296,,,,,,
30,61440,63488,2048,1.393197,1.439637,-17.521639,TRUE,,623.959364,0.988260,620.298878,1247.987238,34.288991,38.958180,-4.669189,,,,,,
31,63488,65536,2048,1.439637,1.486077,-19.983877,TRUE,,625.634005,0.980141,625.336596,1241.465378,32.735292,29.996240,2.739052,,,,,,
32,65536,67584,2048,1.486077,1.532517,-20.059281,TRUE,,638.149900,0.990513,621.324338,1277.380126,24.719477,36.956693,-12.237216,,,,,,
33,67584,69632,2048,1.532517,1.578957,-21.200630,TRUE,,626.013341,0.986226,622.090843,1252.215513,32.512025,34.230367,-1.718343,,,,,,
34,69632,71680,2048,1.578957,1.625397,-21.776506,TRUE,,632.194528,0.981146,625.945510,1252.543144,30.030282,26.604703,3.425579,,,,,,
35,71680,73728,2048,1.625397,1.671837,-20.743342,TRUE,,634.351414,0.987345,629.790438,1268.703686,21.987188,35.933298,-13.946110,,,,,,
36,73728,75776,2048,1.671837,1.718277,-22.797323,TRUE,,628.484468,0.989253,625.836039,1257.153343,29.767688,33.600761,-3.833073,,,,,,
37,75776,77824,2048,1.718277,1.764717,-28.420152,TRUE,,632.783870,0.987339,632.701075,1252.025488,26.957900,11.300904,15.656997,,,,,,
38,77824,79872,2048,1.764717,1.811156,-22.185013,TRUE,,637.731828,0.990343,631.348941,1277.677527,23.451627,34.146648,-10.695021,,,,,,
39,79872,81920,2048,1.811156,1.857596,-22.289754,TRUE,,633.579740,0.986785,628.005259,1268.127096,28.005665,32.043807,-4.038142,,,,,,
40,81920,83968,2048,1.857596,1.904036,-20.547328,TRUE,,632.009226,0.988188,640.884435,1261.556871,23.006610,34.189347,-11.182737,,,,,,
41,83968,86016,2048,1.904036,1.950476,-19.185903,TRUE,,639.955466,0.991517,631.291071,1280.605725,26.487112,36.796695,-10.309583,,,,,,
42,86016,88064,2048,1.950476,1.996916,-21.098354,TRUE,,633.498341,0.988795,631.045652,1268.257125,33.780330,32.472728,1.307601,,,,,,
43,88064,90112,2048,1.996916,2.043356,-21.032118,TRUE,,644.169195,0.983203,644.338735,1289.220507,29.825085,36.105713,-6.280627,,,,,,
44,90112,92160,2048,2.043356,2.089796,-17.680904,TRUE,,652.055635,0.987898,649.013908,1305.132515,33.286390,39.354298,-6.067908,,,,,,
45,92160,94208,2048,2.089796,2.136236,-22.558924,TRUE,,635.012693,0.963942,624.038473,1310.885916,30.472595,25.884232,4.588363,,,,,,
46,94208,96256,2048,2.136236,2.182676,-23.162784,TRUE,,622.845664,0.990119,622.508747,1242.508176,32.708298,26.254385,6.453912,,,,,,
47,96256,98304,2048,2.182676,2.229116,-25.280002,TRUE,,641.014046,0.985252,638.795530,1281.822188,31.088218,27.447067,3.641150,,,,,,
48,98304,100352,2048,2.229116,2.275556,-28.643046,TRUE,,636.614158,0.981073,628.560358,1280.447196,26.916960,20.206207,6.710753,,,,,,
49,100352,102400,2048,2.275556,2.321995,-33.616407,TRUE,,638.716637,0.974345,641.817839,1281.245561,17.008147,16.232808,0.775340,,,,,,
50,102400,104448,2048,2.321995,2.368435,-38.618938,TRUE,,640.327632,0.970484,646.530814,1252.765484,15.582985,8.080463,7.502522,,,,,,
51,104448,106496,2048,2.368435,2.414875,-41.812214,TRUE,,644.858879,0.961805,656.330873,1248.824355,10.584897,1.898435,8.686462,,,,,,
52,106496,108544,2048,2.414875,2.461315,-46.226353,TRUE,,635.476264,0.902538,622.510315,1259.349281,5.458215,-4.543842,10.002057,,,,,,
53,108544,110592,2048,2.461315,2.507755,-51.082625,TRUE,,636.427577,0.786613,644.653534,1287.181135,-1.862029,-4.258012,2.395983,,,,,,
54,110592,112640,2048,2.507755,2.554195,-54.017774,TRUE,,637.745637,0.512924,620.745957,1267.823120,-6.049201,-13.460171,7.410970,,,,,,
55,112640,114688,2048,2.554195,2.600635,-55.031695,TRUE,,813.298939,0.667089,807.536369,1661.950121,-25.874984,-17.226257,-8.648727,,,,,,
56,114688,116736,2048,2.600635,2.647075,-54.165879,FALSE,low_autocorrelation_clarity,,0.268745,,,,,,,,,,,
57,116736,118784,2048,2.647075,2.693515,-54.996152,FALSE,low_autocorrelation_clarity,,0.024025,,,,,,,,,,,
58,118784,120832,2048,2.693515,2.739955,-53.091994,TRUE,,359.929101,0.537119,322.998047,667.529297,-21.067619,-22.119770,1.052150,,,,,,
59,120832,122880,2048,2.739955,2.786395,-53.518510,FALSE,low_autocorrelation_clarity,,0.116917,,,,,,,,,,,
60,122880,124928,2048,2.786395,2.832834,-52.467436,TRUE,,1156.534733,0.765232,1121.093996,2276.800282,-17.419422,-15.233280,-2.186142,,,,,,
61,124928,126976,2048,2.832834,2.879274,-53.680739,TRUE,,1197.306445,0.495173,1239.089448,2337.134250,-18.520430,-21.259855,2.739425,,,,,,
62,126976,129024,2048,2.879274,2.925714,-34.117810,TRUE,,477.761038,0.967252,480.374188,955.351184,17.842357,19.712573,-1.870216,,,,,,
63,129024,131072,2048,2.925714,2.972154,-28.272648,TRUE,,475.400737,0.983259,475.750217,950.582375,26.615771,25.072495,1.543276,,,,,,
64,131072,133120,2048,2.972154,3.018594,-26.992171,TRUE,,472.871229,0.984147,473.129303,945.375416,26.071836,27.789248,-1.717412,,,,,,
65,133120,135168,2048,3.018594,3.065034,-28.700289,TRUE,,928.010473,0.889820,928.169480,1854.909633,27.708672,-13.601964,41.310636,,,,,,
66,135168,137216,2048,3.065034,3.111474,-29.059311,TRUE,,464.000531,0.982673,469.001472,927.377189,19.523827,27.270275,-7.746448,,,,,,
67,137216,139264,2048,3.111474,3.157914,-30.016747,TRUE,,453.460321,0.961754,467.003653,899.894035,19.568154,24.977459,-5.409305,,,,,,
68,139264,141312,2048,3.157914,3.204354,-30.588315,TRUE,,454.698598,0.976510,455.911358,908.568178,23.132518,25.027181,-1.894662,,,,,,
69,141312,143360,2048,3.204354,3.250794,-29.956685,TRUE,,444.968970,0.979443,445.009272,888.571597,21.411455,26.135501,-4.724046,,,,,,
70,143360,145408,2048,3.250794,3.297234,-30.322057,TRUE,,443.303160,0.972627,444.767411,886.334201,24.036809,25.136057,-1.099248,,,,,,
71,145408,147456,2048,3.297234,3.343673,-31.624221,TRUE,,439.810808,0.973332,437.230446,879.776313,22.881096,21.921399,0.959697,,,,,,
72,147456,149504,2048,3.343673,3.390113,-33.678122,TRUE,,442.746817,0.971139,438.668949,886.495133,20.951481,20.410546,0.540935,,,,,,
73,149504,151552,2048,3.390113,3.436553,-34.275030,TRUE,,446.443481,0.975046,452.085449,893.936610,15.332530,21.315282,-5.982751,,,,,,
74,151552,153600,2048,3.436553,3.482993,-30.488093,TRUE,,439.333603,0.979583,440.656589,877.508306,22.946110,24.103327,-1.157216,,,,,,
75,153600,155648,2048,3.482993,3.529433,-32.976909,TRUE,,441.536619,0.975162,436.973657,882.862849,20.731830,18.795957,1.935873,,,,,,
