frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
41,83968,86016,2048,1.904036,1.950476,-45.410504,TRUE,,393.475731,0.809550,390.667628,794.924192,9.350025,-1.486474,10.836499,,,,,,
42,86016,88064,2048,1.950476,1.996916,-45.094470,TRUE,,411.984548,0.918363,405.403713,831.311558,9.493736,8.122972,1.370764,,,,,,
43,88064,90112,2048,1.996916,2.043356,-43.132204,TRUE,,427.383929,0.942702,421.526456,854.641222,6.864701,12.471931,-5.607229,,,,,,
44,90112,92160,2048,2.043356,2.089796,-41.461443,TRUE,,429.246743,0.969596,429.198227,858.235314,7.449461,14.541223,-7.091762,,,,,,
45,92160,94208,2048,2.089796,2.136236,-39.445443,TRUE,,429.724632,0.973973,430.646835,857.100457,8.798981,15.492324,-6.693343,,,,,,
46,94208,96256,2048,2.136236,2.182676,-35.728915,TRUE,,435.898399,0.977798,435.356236,873.172011,14.030339,20.385798,-6.355458,,,,,,
47,96256,98304,2048,2.182676,2.229116,-35.622945,TRUE,,420.404573,0.871627,416.481437,867.560757,8.048841,15.610664,-7.561823,,,,,,
48,98304,100352,2048,2.229116,2.275556,-35.649350,TRUE,,828.758049,0.796082,822.070444,1652.865094,21.008273,-7.685065,28.693338,,,,,,
49,100352,102400,2048,2.275556,2.321995,-33.303255,TRUE,,435.533998,0.934355,435.920872,873.329367,12.769576,23.160500,-10.390924,,,,,,
50,102400,104448,2048,2.321995,2.368435,-35.511040,TRUE,,908.056868,0.804791,912.971766,1834.265492,19.462517,-7.668787,27.131304,,,,,,
51,104448,106496,2048,2.368435,2.414875,-35.231696,TRUE,,454.942199,0.968037,456.690952,910.362000,12.026147,21.705141,-9.678994,,,,,,
52,106496,108544,2048,2.414875,2.461315,-33.428761,TRUE,,445.289665,0.944931,444.135161,876.543384,16.053601,18.770796,-2.717195,,,,,,
