frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,rms_dbfs,valid_h1h2,invalid_reason,f0_hz,autocorr_clarity,h1_frequency_hz,h2_frequency_hz,h1_db,h2_db,h1_minus_h2_db,f1_hz,b1_hz,h1_star_db,h2_star_db,h1_star_minus_h2_star_db,formant_warning
14,28672,30720,2048,0.650159,0.696599,-17.245252,TRUE,,620.667636,0.985945,602.626962,1242.424655,15.381956,40.288388,-24.906432,,,,,,
15,30720,32768,2048,0.696599,0.743039,-18.046325,TRUE,,613.776291,0.986222,615.122564,1227.129684,28.847474,39.507817,-10.660343,,,,,,
16,32768,34816,2048,0.743039,0.789478,-18.736476,TRUE,,627.201440,0.979780,606.976662,1251.018284,20.515497,38.382419,-17.866922,,,,,,
17,34816,36864,2048,0.789478,0.835918,-16.295624,TRUE,,616.882772,0.974532,601.112925,1234.340822,25.985807,39.919098,-13.933291,,,,,,
18,36864,38912,2048,0.835918,0.882358,-15.590580,TRUE,,605.564086,0.968228,595.403082,1205.622305,23.482100,37.726123,-14.244024,,,,,,
19,38912,40960,2048,0.882358,0.928798,-19.431874,TRUE,,610.920014,0.911868,643.026241,1196.243277,19.124400,36.189651,-17.065251,,,,,,
20,40960,43008,2048,0.928798,0.975238,-20.517506,TRUE,,609.672097,0.906773,634.436900,1195.409778,25.044059,34.431753,-9.387694,,,,,,
21,43008,45056,2048,0.975238,1.021678,-15.418817,TRUE,,616.498788,0.978697,624.111614,1229.800220,27.084130,40.266175,-13.182045,,,,,,
22,45056,47104,2048,1.021678,1.068118,-14.359597,TRUE,,610.895177,0.988419,614.912605,1220.962293,29.715381,42.939113,-13.223732,,,,,,
23,47104,49152,2048,1.068118,1.114558,-20.601104,TRUE,,618.407203,0.974132,623.791975,1235.464203,25.847647,36.093823,-10.246176,,,,,,
24,49152,51200,2048,1.114558,1.160998,-14.729789,TRUE,,622.613314,0.989471,607.598001,1244.777181,15.384468,43.077413,-27.692944,,,,,,
25,51200,53248,2048,1.160998,1.207438,-16.085545,TRUE,,622.992042,0.988647,626.833990,1244.953904,27.110687,41.340850,-14.230163,,,,,,
26,53248,55296,2048,1.207438,1.253878,-17.858377,TRUE,,625.443147,0.985495,625.158089,1251.202566,20.923105,38.600909,-17.677804,,,,,,
27,55296,57344,2048,1.253878,1.300317,-16.706995,TRUE,,621.018447,0.989847,629.247102,1241.491035,19.105170,40.951471,-21.846301,,,,,,
28,57344,59392,2048,1.300317,1.346757,-23.871310,TRUE,,614.031032,0.977280,616.936681,1225.515732,25.587333,32.771757,-7.184424,,,,,,
29,59392,61440,2048,1.346757,1.393197,-23.853297,TRUE,,622.855079,0.972488,625.624546,1244.988505,21.002535,33.316910,-12.314375,,,,,,
30,61440,63488,2048,1.393197,1.439637,-29.531283,TRUE,,621.022732,0.930894,615.719249,1243.646269,22.960112,20.793968,2.166145,,,,,,
31,63488,65536,2048,1.439637,1.486077,-34.997213,TRUE,,620.228191,0.850424,607.347972,1237.147738,13.316653,14.926048,-1.609395,,,,,,
32,65536,67584,2048,1.486077,1.532517,-35.618648,TRUE,,645.398450,0.801922,616.970313,1248.369676,8.452764,8.602164,-0.149400,,,,,,
33,67584,69632,2048,1.532517,1.578957,-35.370318,TRUE,,642.057225,0.845368,620.158587,1242.677708,7.927120,8.061542,-0.134422,,,,,,
34,69632,71680,2048,1.578957,1.625397,-34.862711,FALSE,low_autocorrelation_clarity,,-0.134329,,,,,,,,,,,
35,71680,73728,2048,1.625397,1.671837,-30.849651,TRUE,,986.848637,0.918110,947.460938,2005.883252,0.346246,-25.036955,25.383201,,,,,,
36,73728,75776,2048,1.671837,1.718277,-31.937356,TRUE,,458.425076,0.877263,456.771927,915.323146,17.124499,22.290851,-5.166352,,,,,,
37,75776,77824,2048,1.718277,1.764717,-30.745452,TRUE,,454.088314,0.873780,451.752533,919.019567,20.742619,19.718092,1.024527,,,,,,
38,77824,79872,2048,1.764717,1.811156,-31.665543,TRUE,,892.468178,0.847072,889.062076,1802.720690,22.995411,-23.678056,46.673467,,,,,,
39,79872,81920,2048,1.811156,1.857596,-28.897382,TRUE,,898.434761,0.868067,896.118466,1797.047014,27.161464,-17.029967,44.191431,,,,,,
40,81920,83968,2048,1.857596,1.904036,-28.727067,TRUE,,893.160990,0.801062,892.452538,1754.683445,24.826390,-13.467188,38.293578,,,,,,
41,83968,86016,2048,1.904036,1.950476,-24.490697,TRUE,,862.295983,0.938132,859.667744,1708.755056,31.320985,-10.033090,41.354075,,,,,,
42,86016,88064,2048,1.950476,1.996916,-26.936814,TRUE,,921.103479,0.881723,922.302007,1857.087246,27.098443,-19.419657,46.518100,,,,,,
43,88064,90112,2048,1.996916,2.043356,-23.282175,TRUE,,458.897364,0.965533,463.275900,917.865320,24.919900,33.371327,-8.451427,,,,,,
44,90112,92160,2048,2.043356,2.089796,-26.528343,TRUE,,437.419768,0.881037,434.528628,858.857118,20.831606,27.384955,-6.553349,,,,,,
45,92160,94208,2048,2.089796,2.136236,-28.058385,TRUE,,442.810699,0.872649,437.711668,881.297337,22.285724,23.873234,-1.587511,,,,,,
46,94208,96256,2048,2.136236,2.182676,-30.688397,TRUE,,905.303615,0.881775,899.605211,1815.858232,22.540176,-5.190999,27.731175,,,,,,
