frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_likely_voiced,voicing_warning,spectral_centroid_hz,spectral_centroid_khz,calculation_warning
37,75776,77824,2048,1.718276644,1.764716553,False,-11.827358775,0.974743505,True,,1940.333762278,1.940333762,
38,77824,79872,2048,1.764716553,1.811156463,False,-13.007632443,0.967840229,True,,2028.356847824,2.028356848,
39,79872,81920,2048,1.811156463,1.857596372,False,-14.918807702,0.968903456,True,,2011.547017127,2.011547017,
40,81920,83968,2048,1.857596372,1.904036281,False,-15.849759266,0.941464250,True,,2604.630136937,2.604630137,
41,83968,86016,2048,1.904036281,1.950476190,False,-15.176132697,0.955922704,True,,2493.620619490,2.493620619,
42,86016,88064,2048,1.950476190,1.996916100,False,-13.795010337,0.912221833,True,,2058.856668314,2.058856668,
43,88064,90112,2048,1.996916100,2.043356009,False,-13.116435848,0.977490535,True,,1588.250772309,1.588250772,
44,90112,92160,2048,2.043356009,2.089795918,False,-15.815443052,0.901604311,True,,1962.246691771,1.962246692,
45,92160,94208,2048,2.089795918,2.136235828,False,-15.632724096,0.951261766,True,,1853.406744979,1.853406745,
46,94208,96256,2048,2.136235828,2.182675737,False,-16.694013282,0.894723276,True,,2008.972076821,2.008972077,
47,96256,98304,2048,2.182675737,2.229115646,False,-20.603127354,0.924143514,True,,1813.366418622,1.813366419,
48,98304,100352,2048,2.229115646,2.275555556,False,-25.163694934,0.887389851,True,,2146.995138221,2.146995138,
49,100352,102400,2048,2.275555556,2.321995465,False,-22.311138743,0.905543607,True,,2841.489069762,2.841489070,
