frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_likely_voiced,voicing_warning,spectral_centroid_hz,spectral_centroid_khz,calculation_warning
38,77824,79872,2048,1.764716553,1.811156463,False,-37.744517935,0.773538915,True,,2154.454654904,2.154454655,
39,79872,81920,2048,1.811156463,1.857596372,False,-42.053351094,0.898096847,True,,2069.840195681,2.069840196,
40,81920,83968,2048,1.857596372,1.904036281,False,-48.395399107,0.796982727,True,,2452.063412994,2.452063413,
41,83968,86016,2048,1.904036281,1.950476190,False,-45.410504184,0.809550492,True,,1640.928974841,1.640928975,
42,86016,88064,2048,1.950476190,1.996916100,False,-45.094469817,0.918363161,True,,1575.458228861,1.575458229,
43,88064,90112,2048,1.996916100,2.043356009,False,-43.132204378,0.942701702,True,,1659.803913670,1.659803914,
44,90112,92160,2048,2.043356009,2.089795918,False,-41.461442569,0.969595707,True,,1750.942198815,1.750942199,
45,92160,94208,2048,2.089795918,2.136235828,False,-39.445442909,0.973972551,True,,2030.934689958,2.030934690,
46,94208,96256,2048,2.136235828,2.182675737,False,-35.728915024,0.977798024,True,,1802.011838886,1.802011839,
47,96256,98304,2048,2.182675737,2.229115646,False,-35.622945158,0.871627430,True,,2122.660406451,2.122660406,
48,98304,100352,2048,2.229115646,2.275555556,False,-35.649350295,0.918575534,True,,1783.614752648,1.783614753,
49,100352,102400,2048,2.275555556,2.321995465,False,-33.303254749,0.934355065,True,,1739.745090268,1.739745090,
50,102400,104448,2048,2.321995465,2.368435374,False,-35.511039674,0.929762615,True,,1927.746282633,1.927746283,
51,104448,106496,2048,2.368435374,2.414875283,False,-35.231695941,0.968036844,True,,1803.815560250,1.803815560,
52,106496,108544,2048,2.414875283,2.461315193,False,-33.428761296,0.944931241,True,,1816.603532755,1.816603533,
