frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_likely_voiced,voicing_warning,spectral_centroid_hz,spectral_centroid_khz,calculation_warning
39,79872,81920,2048,1.811156463,1.857596372,False,-38.000138454,0.955626550,True,,1628.458313148,1.628458313,
40,81920,83968,2048,1.857596372,1.904036281,False,-36.152116747,0.952155211,True,,2101.146797041,2.101146797,
41,83968,86016,2048,1.904036281,1.950476190,False,-36.817483174,0.772683170,True,,2064.249448147,2.064249448,
42,86016,88064,2048,1.950476190,1.996916100,False,-35.361161870,0.886728355,True,,1995.710848984,1.995710849,
43,88064,90112,2048,1.996916100,2.043356009,False,-32.960090731,0.960151366,True,,1777.637883192,1.777637883,
44,90112,92160,2048,2.043356009,2.089795918,False,-35.651398667,0.726585508,True,,1898.898087126,1.898898087,
45,92160,94208,2048,2.089795918,2.136235828,False,-35.937856587,0.834887803,True,,1930.323517683,1.930323518,
46,94208,96256,2048,2.136235828,2.182675737,False,-33.797559365,0.911910643,True,,2041.110871565,2.041110872,
47,96256,98304,2048,2.182675737,2.229115646,False,-33.727024549,0.862333868,True,,2072.584524660,2.072584525,
48,98304,100352,2048,2.229115646,2.275555556,False,-37.066450644,0.839026608,True,,1948.513049994,1.948513050,
49,100352,102400,2048,2.275555556,2.321995465,False,-40.158286827,0.903021066,True,,1964.585125748,1.964585126,
