frame_index,start_sample,end_sample,frame_length_samples,start_time_s,end_time_s,short_final_frame,rms_dbfs,autocorr_voicing_score,is_voiced,voicing_warning,cpps_db,peak_quefrency_s,peak_frequency_hz,calculation_warning
24,49152,51200,2048,1.114557823,1.160997732,0,-22.142605,0.950899,1,,12.856082,0.001615798,618.889054,
25,51200,53248,2048,1.160997732,1.207437642,0,-16.002230,0.952929,1,,12.513538,0.001442235,693.368359,
26,53248,55296,2048,1.207437642,1.253877551,0,-19.009683,0.927012,1,,12.158474,0.001514222,660.405261,
27,55296,57344,2048,1.253877551,1.300317460,0,-21.398312,0.934907,1,,11.953568,0.001443630,692.698156,
28,57344,59392,2048,1.300317460,1.346757370,0,-17.575965,0.959615,1,,13.226768,0.001446729,691.214521,
29,59392,61440,2048,1.346757370,1.393197279,0,-19.677610,0.943739,1,,13.664739,0.001596803,626.251319,
30,61440,63488,2048,1.393197279,1.439637188,0,-24.622300,0.920689,1,,13.958586,0.001714175,583.371071,
31,63488,65536,2048,1.439637188,1.486077098,0,-26.594218,0.957844,1,,12.519347,0.001634022,611.986690,
32,65536,67584,2048,1.486077098,1.532517007,0,-30.191085,0.968845,1,,13.608577,0.001571418,636.367871,
33,67584,69632,2048,1.532517007,1.578956916,0,-35.362023,0.971277,1,,12.927763,0.001569523,637.136389,
34,69632,71680,2048,1.578956916,1.625396825,0,-39.683863,0.973247,1,,11.005488,0.001436540,696.116880,
35,71680,73728,2048,1.625396825,1.671836735,0,-47.435835,0.914355,1,,4.818935,0.001516915,659.232905,
36,73728,75776,2048,1.671836735,1.718276644,0,-48.539949,0.611469,1,,4.612187,0.001473063,678.857658,
37,75776,77824,2048,1.718276644,1.764716553,0,-41.957485,0.925190,1,,4.520767,0.002385836,419.140219,
38,77824,79872,2048,1.764716553,1.811156463,0,-36.187200,0.979059,1,,6.472132,0.002344090,426.604762,
39,79872,81920,2048,1.811156463,1.857596372,0,-32.702847,0.981627,1,,7.049313,0.002311492,432.621024,
40,81920,83968,2048,1.857596372,1.904036281,0,-32.494674,0.982286,1,,9.117289,0.002046780,488.572408,
41,83968,86016,2048,1.904036281,1.950476190,0,-36.652516,0.967978,1,,9.675300,0.002128448,469.825904,
42,86016,88064,2048,1.950476190,1.996916100,0,-32.292671,0.979810,1,,11.155285,0.002415570,413.980990,
43,88064,90112,2048,1.996916100,2.043356009,0,-30.641803,0.981145,1,,10.539753,0.002196342,455.302586,
44,90112,92160,2048,2.043356009,2.089795918,0,-35.243009,0.898846,1,,10.975917,0.002206008,453.307512,
45,92160,94208,2048,2.089795918,2.136235828,0,-36.052776,0.909951,1,,10.672209,0.002270577,440.416765,
46,94208,96256,2048,2.136235828,2.182675737,0,-35.569780,0.917656,1,,9.466210,0.002225833,449.270069,
47,96256,98304,2048,2.182675737,2.229115646,0,-39.933380,0.911642,1,,8.132042,0.002279190,438.752363,
48,98304,100352,2048,2.229115646,2.275555556,0,-43.138438,0.801728,1,,6.308304,0.002121362,471.395367,
